_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G
0.135927 -0.094274 -0.097922 223.9 "Gaia DR2 5967078298619150464" 254.78892104716 21.1789 -40.28785128960 6.8639 1635721458409799680 5967078298619150464 323029175 2015.5 "" "" "" "" "" "" "" 0.5730 "" "" "" "" "" "" "" "" "" 89 0 88 1 1.8365 108.18 3.510 1.5 3 0 0.0138 "" "" 0.237 10 4 695.47 0 11 0 99 101.9 1.583 64.363 20.66796452372582 0.01696462971553984 10 129.9 19.94 6.516 20.0671 0.1666 11 364.6 26.75 13.630 18.3573 0.0797 4.853 0 1.7098276673674846 -0.6008380586460902 2.3106 "" "" 0 "" "" "" NOT_AVAILABLE 345.25260886348 1.40987848458 257.88713787909 -17.48604573730 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78892104700 21.1789 -40.28785128960 6.8639 0.18470914210686226 0.16750051032087393
0.136654 -0.089360 -0.103388 220.8 "Gaia DR2 5967078294327344128" 254.79535366963 0.3494 -40.29332464871 0.2911 1635721458409799680 5967078294327344128 455944716 2015.5 0.7046 0.5713 1.2333 3.063 0.614 -1.135 0.511 0.2457 -0.4095 -0.1537 -0.2987 -0.4679 0.1087 -0.8224 -0.4132 0.6280 -0.1452 211 0 210 1 1.7848 242.56 0.586 1 31 0 0.2338 1.2814 0.0654 0.068 24 11 0.6468 0 25 0 218 501.7 1.53 327.911 18.937354643743525 0.003768716930635382 22 217 17.53 12.380 19.5100 0.0877 24 800.8 12.62 63.459 17.5031 0.0171 2.029 0 2.006947154859944 0.5726959379585495 1.4342 "" "" 0 "" "" "" NOT_AVAILABLE 345.25134501469 1.40263718412 257.89287924752 -17.49094944527 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79533638200 9.5190 -40.29331976260 7.9318 0.08938283019233974 0.08779041841056014
0.126032 -0.090016 -0.088211 225.6 "Gaia DR2 5967078294327343360" 254.79452044278 0.4029 -40.27814614024 0.3148 1635721458409799680 5967078294327343360 136561281 2015.5 -0.7822 0.6095 -1.2834 -1.965 1.044 -2.209 0.726 0.1573 -0.1795 0.1590 0.0642 -0.4000 -0.1132 -0.6743 -0.0872 0.5592 0.4806 178 0 178 0 2.4257 221.37 0.749 1.1 31 0 0.1708 1.2964 0.0791 0.135 20 9 0.99499 0 21 0 184 408.3 1.358 300.655 19.160951582652995 0.004034892404476861 18 200.2 13.12 15.253 19.5978 0.0712 19 908.3 11.47 79.207 17.3664 0.0137 2.715 0 2.231431485565672 0.4368424551798853 1.7945 "" "" 0 "" "" "" NOT_AVAILABLE 345.26287911732 1.41252838585 257.89047622212 -17.47593152972 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79453153500 16.1901 -40.27813663000 11.2571 0.07253000454836205 0.07131181937272614
0.133672 -0.093929 -0.095108 224.6 "Gaia DR2 5967078298617636736" 254.78937842511 0.8707 -40.28503837224 0.6320 1635721458409799680 5967078298617636736 1252466856 2015.5 -1.4509 1.4394 -1.0079 -0.255 1.796 -2.921 1.131 0.5682 -0.6266 0.3660 -0.3629 -0.6361 0.2258 -0.7511 -0.5848 0.5725 0.0750 158 0 158 0 1.2323 174.85 0.960 0.66 31 0 0.0676 1.3657 0.1324 0.142 18 9 1.8092 0 21 0 168 227 1.158 195.942 19.798526660912568 0.005826130697492587 17 143.9 11.79 12.211 19.9559 0.0889 18 414 8.654 47.835 18.2196 0.0227 2.458 0 1.7363405993222436 0.1573441890699243 1.5789 "" "" 0 "" "" "" NOT_AVAILABLE 345.25503515345 1.41134508547 257.88717877948 -17.48321153338 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78937986300 27.8509 -40.28502579410 17.5467 0.09179953734034661 0.08911964887667058
0.129896 -0.089393 -0.094244 223.5 "Gaia DR2 5967078294327344000" 254.79532599859 16.7667 -40.28418004593 7.8176 1635721458409799680 5967078294327344000 881162981 2015.5 "" "" "" "" "" "" "" 0.8823 "" "" "" "" "" "" "" "" "" 69 0 69 0 3.4043 109.80 6.030 2.5 3 0 0.0079 "" "" 0.311 8 5 347.59 0 9 0 70 84.82 1.756 48.312 20.86719271460316 0.022545276625999467 7 91.82 17.58 5.222 20.4441 0.2079 8 326.2 13.8 23.644 18.4782 0.0459 4.928 0 1.9658570340363042 -0.4231122955719222 2.3889 "" "" 0 "" "" "" NOT_AVAILABLE 345.25851793808 1.40831206993 257.89180856573 -17.48186201722 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79532599900 16.7667 -40.28418004590 7.8176 0.21295199510795176 0.20915194739902027
0.135113 -0.080526 -0.108494 216.6 "Gaia DR2 5967078225602857984" 254.80692724872 0.1939 -40.29844126120 0.1500 1635721458409799680 5967078225602857984 207170241 2015.5 0.3614 0.2456 1.4714 -1.561 0.420 -0.245 0.285 0.1682 -0.3044 -0.0722 -0.0913 -0.3323 -0.0556 -0.7330 -0.2341 0.4210 0.2789 164 0 164 0 7.7198 339.11 0.754 8.5 31 0 0.8567 1.2216 0.0349 0.115 19 10 0.38303 0 20 0 172 2086 2.853 731.315 17.390010172744724 0.002333278757901643 15 181.8 11.73 15.506 19.7023 0.0700 15 3961 72.21 54.845 15.7675 0.0198 1.986 0 3.9348580821527968 2.3123454247990765 1.6224 "" "" 0 "" "" "" NOT_AVAILABLE 345.25278727668 1.39253655176 257.90266570838 -17.49507018296 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80693605800 6.5127 -40.29844020620 4.4191 0.07280250388940886 0.07007241994594132
0.146992 -0.094476 -0.112609 220.0 "Gaia DR2 5967078264260722176" 254.78862950706 0.4863 -40.30253870381 0.4059 1635721458409799680 5967078264260722176 1617327598 2015.5 0.3569 0.5108 0.6986 -0.709 0.789 -1.311 0.618 -0.5195 -0.4183 -0.6522 0.4102 0.0357 0.5304 -0.8913 -0.0450 0.1735 -0.5466 184 0 182 2 2.8948 236.43 0.734 1.7 31 0 0.2753 1.5705 0.0690 0.012 21 10 0.90956 0 22 0 182 584.8 2.343 249.515 18.77097442379703 0.004708907713590287 18 353.1 16.43 21.486 18.9815 0.0505 18 1216 28.64 42.470 17.0494 0.0256 2.684 0 1.9321759030327073 0.210589025134297 1.7215 "" "" 0 "" "" "" NOT_AVAILABLE 345.24093029914 1.40096429569 257.88859129426 -17.50066928129 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78863351000 12.2332 -40.30253305790 9.5804 0.05667888820830789 0.05076941423514722
0.135418 -0.090614 -0.100635 222.0 "Gaia DR2 5967078298619147392" 254.79371501771 21.2228 -40.29056920686 7.0986 1635721458409799680 5967078298619147392 1262933308 2015.5 "" "" "" "" "" "" "" 0.5679 "" "" "" "" "" "" "" "" "" 90 0 89 1 2.7459 123.99 4.728 4.2 3 0 0.0103 "" "" 0.339 10 4 1273.5 0 11 0 98 84.07 1.479 56.836 20.876745756327523 0.019187088193184158 11 91.02 17.79 5.117 20.4536 0.2122 9 322.8 17.52 18.425 18.4897 0.0589 4.922 0 1.9639265973147388 -0.42315202764104853 2.3870 "" "" 0 "" "" "" NOT_AVAILABLE 345.25273664255 1.40532404782 257.89126061650 -17.48834725927 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79371501800 21.2228 -40.29056920690 7.0986 0.2202463912439099 0.21307415193717436
0.143956 -0.093766 -0.109230 220.6 "Gaia DR2 5967078264259400064" 254.78956647401 1.0562 -40.29916016279 3.1759 1635721458409799680 5967078264259400064 1381045428 2015.5 "" "" "" "" "" "" "" -0.8172 "" "" "" "" "" "" "" "" "" 69 0 69 0 16.3689 482.68 1.346 31 3 0 0.4651 "" "" 0.035 8 5 26.215 0 8 0 69 3838 57.18 67.133 16.727996137642837 0.016272619537797538 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.24402738399 1.40249366743 257.88894840149 -17.49723283297 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78956647400 1.0562 -40.29916016280 3.1759 "" ""
0.143796 -0.081062 -0.118770 214.3 "Gaia DR2 5967078225602856192" 254.80620846858 0.2880 -40.30871644027 0.2407 1635721458409799680 5967078225602856192 81463516 2015.5 1.0629 0.4441 2.3933 5.871 0.521 -5.610 0.410 0.2222 -0.2610 -0.3083 -0.2748 -0.3461 -0.0196 -0.8040 -0.4146 0.5458 -0.0812 212 0 212 0 2.2251 254.89 0.698 1.9 31 0 0.3222 1.2429 0.0551 0.101 24 10 0.50534 0 25 0 221 633.6 1.482 427.461 18.683793511657672 0.003113057738946282 19 217.4 16.11 13.491 19.5083 0.0805 20 927 18.06 51.323 17.3442 0.0212 1.806 0 2.1641356028882157 0.8245075850313874 1.3396 "" "" 0 "" "" "" NOT_AVAILABLE 345.24437290209 1.38661036215 257.90327205404 -17.50534371092 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80617532300 8.0798 -40.30869228530 6.3625 0.08324725108910486 0.08055238213453829
0.144611 -0.100079 -0.104387 223.8 "Gaia DR2 5967078264257894656" 254.78129854282 0.9471 -40.29430790281 0.7681 1635721458409799680 5967078264257894656 1085476613 2015.5 0.9056 1.3249 0.6835 1.956 2.474 0.440 1.656 0.4045 -0.0146 -0.0549 -0.1433 -0.3052 -0.4427 -0.7797 -0.1478 0.5037 0.6120 142 0 142 0 -1.3107 115.83 0.000 0 31 0 0.0525 1.5306 0.1676 0.231 16 8 2.4378 0 17 0 151 169.3 1.15 147.220 20.11701419388896 0.007591360340645971 15 113.1 10.43 10.843 20.2180 0.1001 15 377.6 9.468 39.878 18.3194 0.0272 2.899 0 1.8986539392234292 0.10101732861827273 1.7976 "" "" 0 "" "" "" NOT_AVAILABLE 345.24393638267 1.41044990474 257.88181942823 -17.49309993802 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78128749900 38.3576 -40.29430979880 25.6800 0.10379534367168108 0.10043027789163413
0.147114 -0.098369 -0.109390 222.0 "Gaia DR2 5967078259967597568" 254.78353107658 0.5289 -40.29931385518 0.5008 1635721458409799680 5967078259967597568 465419646 2015.5 1.5391 1.0011 1.5374 -1.966 1.370 -1.805 1.156 -0.0000 -0.0601 0.2778 0.1796 -0.6677 -0.0949 -0.8088 -0.0547 0.7388 0.3859 159 0 159 0 4.7204 251.66 1.640 4.3 31 0 0.1171 1.2824 0.0988 0.097 18 8 1.3789 0 20 0 169 396.5 1.461 271.362 19.19276461146428 0.00438734912121043 17 105.6 12.06 8.753 20.2926 0.1240 14 908.4 11.14 81.543 17.3663 0.0133 2.557 0 2.926396557821157 1.0998869597767467 1.8265 "" "" 0 "" "" "" NOT_AVAILABLE 345.24105720277 1.40601433359 257.88416865645 -17.49788939289 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78354217400 21.2421 -40.29930608490 17.9277 0.1247779397771421 0.12412846331416505
0.143536 -0.098013 -0.104862 223.1 "Gaia DR2 5967078259967598208" 254.78400566723 3.2069 -40.29478607422 0.9931 1635721458409799680 5967078259967598208 1384414913 2015.5 "" "" "" "" "" "" "" -0.1365 "" "" "" "" "" "" "" "" "" 98 0 98 0 0.5186 99.55 0.000 0 3 0 0.0578 "" "" 0.220 11 5 9.9419 0 12 0 107 182.1 1.289 141.264 20.037505925019254 0.00789372838051746 11 93.21 14.93 6.242 20.4277 0.1739 11 378.5 15.31 24.720 18.3166 0.0439 2.590 0 2.1111401901974745 0.39022617388909 1.7208 "" "" 0 "" "" "" NOT_AVAILABLE 345.24483891298 1.40853209395 257.88402622850 -17.49334919783 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78400566700 3.2069 -40.29478607420 0.9931 0.1794165902074385 0.1741265517806291
0.134263 -0.081199 -0.106927 217.2 "Gaia DR2 5967078229899658752" 254.80604754579 15.1014 -40.29687323439 6.6469 1635721458409799680 5967078229899658752 1483456195 2015.5 "" "" "" "" "" "" "" 0.9138 "" "" "" "" "" "" "" "" "" 94 0 94 0 0.5107 95.29 1.042 0.15 3 0 0.0185 "" "" 0.323 11 5 263.26 0 12 0 106 94.02 1.415 66.467 20.755303168176194 0.01643387830360705 6 116.8 34.39 3.397 20.1825 0.3196 7 295.4 11.35 26.031 18.5859 0.0417 4.384 0 1.596640246256193 -0.5727891269264909 2.1694 "" "" 0 "" "" "" NOT_AVAILABLE 345.25360436445 1.39403376161 257.90178673516 -17.49358488895 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80604754600 15.1014 -40.29687323440 6.6469 0.3222877483979115 0.3199940428101178
0.153623 -0.101537 -0.115283 221.4 "Gaia DR2 5967078264259396352" 254.77936493180 4.3309 -40.30520259104 2.4247 1635721458409799680 5967078264259396352 1637004412 2015.5 "" "" "" "" "" "" "" 0.5115 "" "" "" "" "" "" "" "" "" 106 0 106 0 3.2027 152.82 2.066 0.91 3 0 0.0212 "" "" 0.206 12 6 10.91 0 13 0 115 104 1.319 78.841 20.645712236760243 0.01388796397252798 9 85.37 13.76 6.203 20.5231 0.1750 10 317.6 22 14.439 18.5072 0.0752 3.875 0 2.01597213093795 -0.12257547524546908 2.1385 "" "" 0 "" "" "" NOT_AVAILABLE 345.23446335833 1.40486555484 257.88153321376 -17.50409059252 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.77936493200 4.3309 -40.30520259100 2.4247 0.19052099452401963 0.17559358068040026
0.147705 -0.100683 -0.108073 223.0 "Gaia DR2 5967078259962527616" 254.78049902615 0.4291 -40.29799303275 0.3313 1635721458409799680 5967078259962527616 561830458 2015.5 0.5282 0.6416 0.8231 -0.828 1.139 -1.857 0.779 0.0995 -0.1440 0.2573 0.1236 -0.4420 -0.1560 -0.6677 -0.0646 0.5529 0.5147 151 0 150 1 1.9448 179.93 0.675 0.76 31 0 0.1681 1.3889 0.0881 0.083 17 9 1.0945 0 18 0 159 394.1 1.439 273.908 19.199494124212073 0.004353526326925825 17 114.1 9.738 11.715 20.2083 0.0927 17 672.3 24.44 27.511 17.6930 0.0395 1.996 0 2.5153373379137243 1.0087869603102426 1.5065 "" "" 0 "" "" "" NOT_AVAILABLE 345.24066340811 1.40864819464 257.88160693069 -17.49682967867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78050370100 17.6565 -40.29798503870 12.0765 0.10075564564631392 0.09278719163361558
0.140605 -0.091836 -0.106470 220.8 "Gaia DR2 5967078294322335872" 254.79210181216 0.2414 -40.29640278833 0.1886 1635721458409799680 5967078294322335872 1306957034 2015.5 -0.3386 0.3038 -1.1146 0.173 0.553 -1.492 0.356 0.3317 -0.1955 -0.2563 -0.2366 -0.2187 -0.2166 -0.7621 -0.3442 0.3108 0.3963 168 0 167 1 4.7895 263.48 0.718 4.4 31 0 0.6120 1.2064 0.0432 0.163 19 9 0.52145 0 20 0 177 1228 2.41 509.342 17.965757822193268 0.002789987295537382 18 157.8 13.47 11.709 19.8564 0.0927 18 2353 12.19 193.012 16.3327 0.0056 2.045 0 3.523701053361595 1.8906499716189593 1.6329 "" "" 0 "" "" "" NOT_AVAILABLE 345.24739100754 1.40268093509 257.89064737283 -17.49428043786 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79210083800 8.5672 -40.29639636380 5.5150 0.09292434505000977 0.09277643766695513
0.149751 -0.101450 -0.110150 222.6 "Gaia DR2 5967078264259403136" 254.77948961979 10.4724 -40.30006959703 5.5633 1635721458409799680 5967078264259403136 817165685 2015.5 "" "" "" "" "" "" "" -0.3935 "" "" "" "" "" "" "" "" "" 68 0 68 0 1.7259 83.62 2.054 0.28 3 0 0.0123 "" "" 0.141 8 5 559.33 0 9 0 77 77.87 1.766 44.084 20.959946654774768 0.024695245294979358 5 72.27 20.53 3.519 20.7040 0.3085 6 254.4 22 11.562 18.7482 0.0939 4.195 0 1.9558423725192569 -0.2559117105618469 2.2117 "" "" 0 "" "" "" NOT_AVAILABLE 345.23855523069 1.40796770523 257.88104298069 -17.49897805140 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.77948962000 10.4724 -40.30006959700 5.5633 0.3224958666973639 0.3095026356867232
0.134747 -0.084529 -0.104936 218.9 "Gaia DR2 5967078229899663616" 254.80168450311 21.7702 -40.29487824213 7.3059 1635721458409799680 5967078229899663616 767918388 2015.5 "" "" "" "" "" "" "" 0.5530 "" "" "" "" "" "" "" "" "" 58 0 57 1 -0.9327 42.47 0.000 0 3 0 0.0100 "" "" 0.331 7 4 919.9 0 8 0 67 72.19 1.192 60.573 21.04219232713355 0.01801455305143454 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.25311273464 1.39788245077 257.89808986322 -17.49196565262 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80168450300 21.7702 -40.29487824210 7.3059 "" ""
0.137410 -0.087763 -0.105732 219.7 "Gaia DR2 5967078298619140736" 254.79744368632 5.9604 -40.29567066030 4.8125 1635721458409799680 5967078298619140736 1393293496 2015.5 "" "" "" "" "" "" "" -0.3923 "" "" "" "" "" "" "" "" "" 70 0 70 0 1.7420 86.15 1.380 0.13 3 0 0.0121 "" "" 0.024 9 5 115.45 0 10 0 80 97.38 1.557 62.559 20.71722560509827 0.017448371938413476 6 79.34 18.73 4.237 20.6026 0.2563 10 322.3 11.95 26.964 18.4912 0.0403 4.125 0 2.1114329090340895 -0.11461085668664595 2.2260 "" "" 0 "" "" "" NOT_AVAILABLE 345.25048812426 1.39993326756 257.89480966158 -17.49310702630 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79744368600 5.9604 -40.29567066030 4.8125 0.2594272369535535 0.25686939839058515
0.155871 -0.095356 -0.123300 217.7 "Gaia DR2 5967078191247173632" 254.78745537466 0.7269 -40.31322818529 0.5841 1635721458409799680 5967078191247173632 1237339378 2015.5 1.1418 1.1549 0.9887 1.006 1.914 -3.177 1.331 0.2781 -0.1125 0.1044 -0.0267 -0.3934 -0.2569 -0.7270 -0.1547 0.5683 0.5141 157 0 155 2 0.8757 164.97 0.000 0 31 0 0.0657 1.6629 0.1415 0.178 18 8 1.8426 0 19 0 164 193.5 1.194 162.099 19.971529265314075 0.006935629928889977 15 100.8 10.37 9.726 20.3423 0.1116 18 363.2 11.3 32.146 18.3616 0.0338 2.398 0 1.9807227357631696 0.37078868160454803 1.6099 "" "" 0 "" "" "" NOT_AVAILABLE 345.23197669693 1.39505266091 257.88888476945 -17.51139254411 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.78744969600 29.6686 -40.31321450810 20.6386 0.11665308462378315 0.11185543863487113
0.130625 -0.080449 -0.102913 218.0 "Gaia DR2 5967078225607877760" 254.80703734678 8.1773 -40.29286002514 3.6268 1635721458409799680 5967078225607877760 1400734853 2015.5 "" "" "" "" "" "" "" -0.4889 "" "" "" "" "" "" "" "" "" 104 0 104 0 1.0533 113.84 1.923 0.7 3 0 0.0241 "" "" 0.107 12 6 60.873 0 14 0 114 120 1.162 103.260 20.490265974292615 0.010667467951028263 13 122.7 12.82 9.572 20.1295 0.1134 13 321.8 9.994 32.198 18.4930 0.0337 3.703 0 1.6364631932709663 -0.3608003952695853 1.9972 "" "" 0 "" "" "" NOT_AVAILABLE 345.25722550806 1.39592343991 257.90211361830 -17.48951320697 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80703734700 8.1773 -40.29286002510 3.6268 0.11835336963096106 0.11393263596192081
0.131504 -0.079621 -0.104660 217.3 "Gaia DR2 5967078225607878528" 254.80811947075 8.9200 -40.29460862909 3.3917 1635721458409799680 5967078225607878528 1641365712 2015.5 "" "" "" "" "" "" "" -0.4216 "" "" "" "" "" "" "" "" "" 95 0 95 0 1.0730 104.44 1.192 0.21 3 0 0.0189 "" "" 0.163 11 5 279.46 0 12 0 95 104 1.427 72.867 20.646234332489136 0.015008482406847505 10 152.1 40.17 3.786 19.8963 0.2868 11 319.4 8.179 39.053 18.5010 0.0278 4.535 0 1.3953303116516445 -0.7499432496396174 2.1452 "" "" 0 "" "" "" NOT_AVAILABLE 345.25636205190 1.39419319417 257.90317419860 -17.49116112604 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.80811947100 8.9200 -40.29460862910 3.3917 0.2881277933291859 0.28716959731407776
0.132257 -0.090474 -0.096469 223.2 "Gaia DR2 5967078294327342720" 254.79390468704 4.0532 -40.28640427501 2.4271 1635721458409799680 5967078294327342720 1502670304 2015.5 "" "" "" "" "" "" "" 0.3699 "" "" "" "" "" "" "" "" "" 112 0 111 1 0.9211 119.26 0.000 0 3 0 0.0281 "" "" 0.263 13 6 9.8691 0 14 0 121 114 1.868 61.016 20.546233136201465 0.017885109539391823 12 138.8 21 6.607 19.9956 0.1643 13 284.1 9.297 30.564 18.6281 0.0355 3.710 0 1.3675919921342334 -0.5505721403535979 1.9181 "" "" 0 "" "" "" NOT_AVAILABLE 345.25609902542 1.40778753781 257.89093372318 -17.48419149482 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79390468700 4.0532 -40.28640427500 2.4271 0.16815500998955993 0.16531932953984854
0.136627 -0.092380 -0.100662 222.5 "Gaia DR2 5967078298621029760" 254.79139855519 0.1963 -40.29059428675 0.1559 1635721458409799680 5967078298621029760 1176695617 2015.5 1.1800 0.2822 4.1812 -2.388 0.520 -1.986 0.345 0.1050 -0.1560 0.0233 0.0679 -0.3350 -0.0907 -0.7020 -0.1137 0.4892 0.4493 167 0 166 1 2.5440 210.30 0.360 1.1 31 0 0.8392 1.2596 0.0369 0.177 19 8 0.48726 0 21 0 175 1232 2.03 606.547 17.9623139595622 0.002538514667041398 18 336.6 14.18 23.735 19.0334 0.0457 18 1771 8.39 211.109 16.6413 0.0051 1.712 0 2.392161165344664 1.0711395131124526 1.3210 "" "" 0 "" "" "" NOT_AVAILABLE 345.25162325119 1.40669656666 257.88942204331 -17.48856549049 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79141203400 8.0571 -40.29058573440 5.3453 0.04609375817749558 0.04583684972623285
0.128047 -0.091002 -0.090082 225.3 "Gaia DR2 5967078298617639424" 254.79322417611 1.1618 -40.28001600633 0.9250 1635721458409799680 5967078298617639424 1079090280 2015.5 0.4204 1.4648 0.2870 -1.524 3.118 -2.200 1.985 0.3655 0.0097 -0.0853 -0.1335 -0.2535 -0.4597 -0.7786 -0.1156 0.4363 0.6491 143 0 143 0 4.4100 224.07 2.800 4 31 0 0.0335 1.5091 0.1985 0.229 16 8 3.0601 0 17 0 150 171.9 1.269 135.420 20.10039983842249 0.008217350369229605 2 289.8 175.7 1.650 19.1962 0.6582 2 411.5 47.36 8.689 18.2260 0.1250 4.080 0 0.9701522808378833 -0.9042457455267154 1.8743 "" "" 0 "" "" "" NOT_AVAILABLE 345.26079765124 1.41214824396 257.88966008575 -17.47789834796 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79323277800 48.3459 -40.28000653460 30.7740 0.6699082853449178 0.6582007678823264
0.151419 -0.090627 -0.121303 216.8 "Gaia DR2 5967078191247178240" 254.79366136256 1.0696 -40.31123749433 0.8376 1635721458409799680 5967078191247178240 28987103 2015.5 -1.9222 1.3453 -1.4289 -0.503 2.840 -2.383 1.793 0.3651 -0.0290 -0.0816 -0.1342 -0.2437 -0.4169 -0.7634 -0.1328 0.4226 0.6298 143 0 143 0 3.4462 202.67 2.760 3.4 31 0 0.0390 1.2581 0.1864 0.229 16 8 2.7655 0 17 0 152 188 1.291 145.624 20.00323637034059 0.007669835192661463 14 70.34 11.28 6.238 20.7334 0.1741 15 474.4 8.808 53.860 18.0715 0.0202 2.898 0 2.6619404521375145 0.7302194862529134 1.9317 "" "" 0 "" "" "" NOT_AVAILABLE 345.23647015527 1.39256713270 257.89358873540 -17.50889597406 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79366420300 44.0372 -40.31122723350 27.8098 0.1752404370976094 0.1742356274434212
0.132880 -0.075738 -0.109183 214.7 "Gaia DR2 5967078225607882752" 254.81320441874 0.5300 -40.29913567393 0.4096 1635721458409799680 5967078225607882752 901335528 2015.5 0.1532 0.7951 0.1926 -9.186 1.386 -7.062 0.969 0.1226 -0.1834 0.1654 0.0981 -0.3776 -0.0727 -0.6383 -0.0411 0.5647 0.4875 168 0 168 0 4.2386 251.24 1.779 4.5 31 0 0.1007 1.1517 0.1039 0.149 19 9 1.3237 0 21 0 177 352.5 1.364 258.385 19.320533028225427 0.004571298015701957 16 91.87 7.811 11.762 20.4434 0.0923 16 788.3 8.935 88.231 17.5201 0.0123 2.497 0 2.9233378095133453 1.122920836753277 1.8004 "" "" 0 "" "" "" NOT_AVAILABLE 345.25520407466 1.38834552030 257.90773489475 -17.49523725894 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.81325627900 21.4856 -40.29910526640 15.0244 0.09315611520501246 0.09243334034510357
0.151174 -0.092271 -0.119748 217.6 "Gaia DR2 5967078191247176960" 254.79150737503 1.2399 -40.30968034855 1.0136 1635721458409799680 5967078191247176960 1374959463 2015.5 "" "" "" "" "" "" "" 0.3569 "" "" "" "" "" "" "" "" "" 89 0 88 1 3.2353 131.14 2.588 1.7 3 0 0.0281 "" "" 0.114 10 6 3.6028 0 12 0 98 143.8 1.564 91.937 20.294153811029197 0.011945979127591556 9 122.8 24.92 4.928 20.1281 0.2203 11 401.7 14.78 27.171 18.2522 0.0400 3.648 0 1.8759664112528327 -0.16601495683418932 2.0419 "" "" 0 "" "" "" NOT_AVAILABLE 345.23667706663 1.39482097390 257.89169811852 -17.50752788661 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.79150737500 1.2399 -40.30968034860 1.0136 0.22390140418724494 0.22062215484653783
