_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G
0.124668 0.040103 0.118042 18.8 "Gaia DR2 3026551887422683520" 112.55427537390 0.1097 -18.42395928432 0.1217 1635721458409799680 3026551887422683520 375630130 2015.5 0.5167 0.1719 3.0069 -0.771 0.235 0.186 0.248 -0.2402 0.1004 0.0233 -0.0760 0.0041 -0.0583 -0.0086 0.2432 -0.1910 -0.2858 313 0 312 1 0.1623 310.37 0.000 0 31 0 0.5181 1.4207 0.0351 -0.026 35 14 0.24608 0 36 0 314 774.4 1.2 645.350 18.465972656637632 0.0024638465799621295 31 301.3 5.443 55.367 19.1538 0.0196 29 700.1 6.257 111.895 17.6490 0.0097 1.293 0 1.5048408450259032 0.6878214627778902 0.8170 "" "" 0 "" "" "" NOT_AVAILABLE 233.67201760777 -0.10999935498 118.21774267328 -39.67938078759 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55427887300 3.6479 -18.42396008490 3.8504 0.022006312690835944 0.01981382435677355
0.123484 0.044313 0.115259 21.0 "Gaia DR2 3026551887422679680" 112.55871355095 0.4184 -18.42674134158 0.4962 1635721458409799680 3026551887422679680 1555902993 2015.5 0.3204 0.6565 0.4881 -4.470 0.923 3.827 1.072 -0.3429 0.0697 0.0394 -0.1817 0.0495 -0.1720 0.1118 0.1702 -0.1086 -0.4127 297 0 296 1 22.9512 1268.33 3.964 23 31 0 0.0390 1.5347 0.1210 -0.060 34 14 1.0589 0 35 0 298 305.4 1.769 172.628 19.476334094649626 0.006541796464626479 31 110.6 4.765 23.217 20.2418 0.0468 29 346.2 5.501 62.942 18.4136 0.0172 1.496 0 1.8282648308385525 0.7654817430597838 1.0628 "" "" 0 "" "" "" NOT_AVAILABLE 233.67647931774 -0.10764081475 118.22382184798 -39.68127281159 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55873383700 14.3055 -18.42675781990 16.6247 0.0499013809138703 0.047241649224347496
0.116720 0.019741 0.115039 9.7 "Gaia DR2 3026551926081384960" 112.53281380713 1.4051 -18.42696636359 1.3352 1635721458409799680 3026551926081384960 888957836 2015.5 -0.7944 2.2181 -0.3582 -1.676 2.966 3.407 2.876 -0.4008 0.4178 0.6499 -0.5416 0.1006 -0.4252 0.4095 0.4047 -0.1246 -0.6217 121 0 120 1 1.8727 145.02 2.628 0.99 31 0 0.0159 1.5265 0.3545 -0.020 14 8 3.509 0 15 0 128 80.79 0.9937 81.300 20.920073127495904 0.013475508593810252 12 47.38 13.68 3.463 21.1624 0.3136 14 107.1 8.554 12.525 19.6871 0.0867 1.913 0 1.4754143366129426 0.24236211021012366 1.2330 "" "" 0 "" "" "" NOT_AVAILABLE 233.66488374500 -0.12930571292 118.19258422932 -39.68636304045 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53282141400 45.9891 -18.42698103280 44.6032 0.3253299786949586 0.3138518816404266
0.121183 0.037231 0.115322 17.9 "Gaia DR2 3026551891721646208" 112.55124971801 10.9763 -18.42667973421 5.2986 1635721458409799680 3026551891721646208 112583854 2015.5 "" "" "" "" "" "" "" -0.8912 "" "" "" "" "" "" "" "" "" 60 0 60 0 0.3604 58.17 0.000 0 3 0 0.0187 "" "" -0.138 7 5 33.01 0 8 0 66 77.66 1.561 49.764 20.962934536213936 0.021891472691318428 6 75.67 16.87 4.486 20.6540 0.2420 8 87.66 11.74 7.468 19.9049 0.1454 2.103 1 0.7491493117568133 -0.3089013145007229 1.0580 "" "" 0 "" "" "" NOT_AVAILABLE 233.67302643102 -0.11382338221 118.21478753743 -39.68261628392 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55124971800 10.9763 -18.42667973420 5.2986 0.2823282798380274 0.24299223080302082
0.111484 0.017236 0.110143 8.9 "Gaia DR2 3026551921782412928" 112.53017414464 0.1424 -18.43186206801 0.1582 1635721458409799680 3026551921782412928 683079529 2015.5 0.1302 0.2148 0.6063 -0.962 0.310 0.482 0.313 -0.2907 0.0452 0.0281 -0.0686 0.0238 -0.0573 -0.0465 0.2728 -0.1779 -0.3474 285 0 284 1 0.6298 293.45 0.000 0 31 0 0.3479 1.3025 0.0455 -0.037 32 14 0.32201 0 33 0 292 576.9 1.15 501.859 18.78564860665694 0.002814287044616523 31 126.8 5.786 21.907 20.0939 0.0496 30 719.5 6.984 103.014 17.6194 0.0105 1.467 0 2.474591190897673 1.3082957987499668 1.1663 "" "" 0 "" "" "" NOT_AVAILABLE 233.66797721945 -0.13385212119 118.19065454025 -39.69165778502 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.53017851200 4.8047 -18.43186414130 4.8469 0.05072624060577482 0.049662624712687134
0.107484 0.026616 0.104137 14.3 "Gaia DR2 3026551853062927488" 112.54006261196 0.4066 -18.43786728265 0.4590 1635721458409799680 3026551853062927488 36760530 2015.5 -0.9634 0.6308 -1.5273 -0.194 0.878 1.498 0.965 -0.2802 -0.0034 0.1722 -0.1462 0.0553 -0.1176 0.0448 0.2329 -0.0685 -0.3727 279 0 279 0 2.7947 343.99 1.837 2.2 31 0 0.0430 1.2597 0.1328 -0.092 33 13 0.95925 0 34 0 288 163.3 0.9721 167.986 20.15600107204953 0.006709379940007296 27 52.83 5.47 9.657 21.0443 0.1124 29 235.6 7.139 32.999 18.8315 0.0329 1.766 0 2.2127727915919344 0.8882796059895774 1.3244 "" "" 0 "" "" "" NOT_AVAILABLE 233.67774763524 -0.12850368478 118.20415062234 -39.69568538575 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54006349100 13.6198 -18.43787373370 14.9623 0.11716675224341531 0.1126360406287038
0.113764 0.033328 0.108773 17.0 "Gaia DR2 3026551853067203840" 112.54713641674 0.6878 -18.43322996983 0.7883 1635721458409799680 3026551853067203840 520215284 2015.5 -1.7522 1.0097 -1.7353 -4.174 1.532 3.984 1.486 -0.4532 0.1664 0.3217 -0.2786 -0.1665 -0.3046 0.1880 0.4032 -0.1482 -0.5104 201 0 201 0 0.5246 205.88 0.000 0 31 0 0.0246 1.7731 0.2000 -0.092 23 11 1.6884 0 24 0 209 104.4 1.008 103.599 20.64112892093158 0.010633488029896093 18 37.84 7.644 4.950 21.4066 0.2193 20 113.8 6.139 18.530 19.6220 0.0586 1.451 0 1.784615513368994 0.7655080791145394 1.0191 "" "" 0 "" "" "" NOT_AVAILABLE 233.67689997088 -0.12039069107 118.21150441316 -39.68981005867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.54715536000 23.7516 -18.43324712440 23.0506 0.22704877655625635 0.21960740331445702
0.127172 0.042540 0.119846 19.5 "Gaia DR2 3026551891726735232" 112.55684401203 0.0289 -18.42215465127 0.0309 1635721458409799680 3026551891726735232 487537888 2015.5 0.2700 0.0449 6.0149 -1.471 0.060 2.711 0.062 -0.2629 0.1401 -0.1529 -0.0382 -0.0046 0.0027 -0.0998 0.2483 -0.2844 -0.2534 303 0 302 1 -0.5848 282.33 0.000 0 31 0 8.6437 1.4850 0.0088 -0.035 34 14 0.068176 0 35 0 305 7678 3.528 2176.240 15.975322126373426 0.0018678625953317475 34 3078 10.14 303.498 16.6308 0.0036 32 6811 12.68 537.037 15.1788 0.0020 1.288 0 1.451989941446385 0.6554768681166987 0.7964 "" "" 0 "" "" "" NOT_AVAILABLE 233.67160416768 -0.10699524090 118.22038138190 -39.67712884666 100001 4411.50 4342.50 4596.08 "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55685068900 0.9325 -18.42216632460 0.9554 0.004738646237550623 0.004271596395673341
0.128005 0.042067 0.120896 19.2 "Gaia DR2 3026551891726734976" 112.55634569428 1.3130 -18.42110535028 1.2401 1635721458409799680 3026551891726734976 102094185 2015.5 2.4560 2.1985 1.1171 5.946 2.614 18.608 3.604 -0.4817 0.2124 -0.2215 -0.3030 -0.2241 -0.1127 0.4053 0.0328 -0.6241 -0.2496 183 0 182 1 8.3025 382.55 6.201 8 31 0 0.0102 1.6857 0.3187 -0.059 21 8 3.4564 0 24 1 190 103.6 1.869 55.399 20.65041992118893 0.019680467360139356 14 53.36 7.326 7.283 21.0333 0.1491 15 220.6 9.901 22.281 18.9030 0.0487 2.645 0 2.1304249690134505 0.3829405141207829 1.7475 "" "" 0 "" "" "" NOT_AVAILABLE 233.67045671054 -0.10690634527 118.21950901834 -39.67619410242 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.55631871000 40.5330 -18.42118546980 55.8783 0.15684939856514676 0.15036901302299624
0.103698 -0.070435 0.076106 317.2 "Gaia DR2 3026552063514834944" 112.43774819039 0.4622 -18.46588555647 0.5163 1635721458409799680 3026552063514834944 1430173261 2015.5 0.8464 0.6795 1.2455 -3.986 0.983 2.077 0.994 -0.3428 -0.0657 -0.0618 0.1187 0.1441 0.1576 -0.1855 0.3995 -0.1957 -0.3864 247 0 246 1 0.9148 260.94 1.049 0.47 31 0 0.0396 1.5533 0.1481 -0.106 28 14 1.0474 0 30 0 260 141.9 0.8134 174.503 20.308137979092876 0.00647712176570758 20 41.47 4.873 8.510 21.3069 0.1276 24 177.6 6.521 27.238 19.1381 0.0399 1.544 0 2.168824872553202 0.9987960741107216 1.1700 "" "" 0 "" "" "" NOT_AVAILABLE 233.65577878850 -0.22710367511 118.08767126589 -39.74234819584 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.43776628200 15.2491 -18.46589450060 15.4173 0.13368191065785062 0.1277508995652795
0.095633 -0.056046 0.077489 324.1 "Gaia DR2 3026552059221806208" 112.45291846997 0.2602 -18.46450825465 0.2877 1635721458409799680 3026552059221806208 272985646 2015.5 -0.2371 0.3949 -0.6004 -1.364 0.551 1.144 0.583 -0.1462 -0.0092 -0.1511 -0.0087 0.1786 0.0198 -0.1956 0.1659 -0.1333 -0.2296 272 0 271 1 1.2400 294.92 0.000 0 31 0 0.1062 1.0663 0.0907 0.010 31 13 0.55952 0 34 0 288 261.9 1.105 236.938 19.64297828916839 0.004923073994855445 22 39.39 7.176 5.490 21.3628 0.1978 28 436.6 6.224 70.146 18.1618 0.0155 1.817 0 3.201059510940503 1.7198464816410457 1.4812 "" "" 0 "" "" "" NOT_AVAILABLE 233.66146911945 -0.21381577579 118.10566174302 -39.73815606563 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45292466000 8.5476 -18.46451317940 9.0349 0.19839619756351512 0.19784361753548302
0.093426 -0.041867 0.083520 333.4 "Gaia DR2 3026552029155047808" 112.46786861448 0.3570 -18.45848071305 0.3917 1635721458409799680 3026552029155047808 1528111849 2015.5 0.7560 0.5406 1.3984 -1.726 0.756 -0.141 0.763 -0.3024 -0.0710 -0.0518 0.0695 0.1186 0.0996 -0.1589 0.3741 -0.1889 -0.3588 288 0 285 3 1.3586 312.68 0.000 0 31 0 0.0563 1.2404 0.1197 -0.034 33 14 0.79369 0 35 0 303 174.5 0.9455 184.556 20.083973609204353 0.006152125701368349 28 44.14 3.976 11.100 21.2394 0.0978 29 245.3 10.13 24.206 18.7876 0.0449 1.659 0 2.4517810679670546 1.155419338388885 1.2963 "" "" 0 "" "" "" NOT_AVAILABLE 233.66297982625 -0.19848140195 118.12218921456 -39.72944508676 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46787645000 11.7216 -18.45848010710 11.8256 0.10763321700623471 0.09801719562233661
0.098093 -0.045987 0.086646 332.0 "Gaia DR2 3026552097874529280" 112.46352650778 5.8100 -18.45535428930 5.2153 1635721458409799680 3026552097874529280 316604963 2015.5 "" "" "" "" "" "" "" -0.5627 "" "" "" "" "" "" "" "" "" 38 0 38 0 2.3033 54.53 5.361 1.6 3 0 0.0072 "" "" -0.553 5 5 19.455 0 5 0 38 53.51 1.402 38.164 21.367373495916265 0.028505541381319787 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.65826116248 -0.20059638886 118.11613600778 -39.72719437017 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46352650800 5.8100 -18.45535428930 5.2153 "" ""
0.102078 -0.048879 0.089615 331.4 "Gaia DR2 3026552097874532480" 112.46047838173 0.9245 -18.45238399705 0.8620 1635721458409799680 3026552097874532480 1341192658 2015.5 3.4763 1.5112 2.3004 -2.975 2.147 4.496 1.410 -0.0532 0.4245 0.4692 0.0359 0.2256 0.2914 -0.1474 0.7111 -0.2848 -0.2925 152 0 152 0 2.0280 183.81 0.000 0 31 0 0.0214 0.9431 0.2742 -0.064 18 10 2.1639 0 18 0 153 85.72 1.106 77.536 20.855631284858323 0.014118016426619348 9 22.47 8.753 2.567 21.9723 0.4229 14 153.9 6.028 25.532 19.2937 0.0425 2.058 0 2.6786333024366336 1.1166643937600398 1.5619 "" "" 0 "" "" "" NOT_AVAILABLE 233.65426811914 -0.20170929540 118.11168759396 -39.72485399583 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46049188500 33.2930 -18.45240335550 21.8776 0.4250360184983641 0.4231348698361683
0.101374 -0.050876 0.087683 329.9 "Gaia DR2 3026552097874540416" 112.45837179367 0.2452 -18.45431544401 0.2716 1635721458409799680 3026552097874540416 969636382 2015.5 -0.2236 0.3621 -0.6174 0.765 0.528 2.815 0.557 -0.2476 0.0087 0.0525 0.0272 0.0363 0.0424 -0.0475 0.2808 -0.1444 -0.3148 265 0 264 1 -0.0073 258.17 0.000 0 31 0 0.1226 1.3210 0.0801 -0.025 30 14 0.55192 0 32 0 281 277.5 1.062 261.320 19.580164325896597 0.004527992658196337 26 81.97 6.811 12.036 20.5672 0.0902 26 312.2 5.006 62.359 18.5259 0.0174 1.420 0 2.0413620731663045 0.9870850820435315 1.0542 "" "" 0 "" "" "" NOT_AVAILABLE 233.65500481421 -0.20438900826 118.10963683594 -39.72714218983 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45836832000 8.1844 -18.45432756270 8.6361 0.0919041125971225 0.09033333003605559
0.083150 -0.041729 0.071921 329.9 "Gaia DR2 3026552029155062912" 112.46801127518 0.6028 -18.47008014986 0.6843 1635721458409799680 3026552029155062912 1243668349 2015.5 -0.0446 0.8773 -0.0508 0.832 1.314 -0.670 1.317 -0.3295 -0.2338 -0.0870 0.0857 0.3222 0.1968 -0.1559 0.3295 -0.0494 -0.4175 234 0 232 2 1.1852 252.48 0.000 0 31 0 0.0250 1.5034 0.1831 -0.065 27 13 1.3945 0 29 0 251 103 0.7791 132.253 20.6559907632994 0.008404789859585898 21 40.9 8.063 5.073 21.3221 0.2140 23 131 6.973 18.787 19.4687 0.0578 1.668 0 1.853343397404796 0.6660743949659853 1.1872 "" "" 0 "" "" "" NOT_AVAILABLE 233.67322338318 -0.20392530500 118.12534343109 -39.74078887911 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46800749800 20.3718 -18.47007726310 20.4186 0.22170357024825746 0.21419503232221984
0.080808 -0.054013 0.060104 318.1 "Gaia DR2 3026551994800874240" 112.45505613926 2.1948 -18.48189338202 1.7786 1635721458409799680 3026551994800874240 1080585779 2015.5 "" "" "" "" "" "" "" -0.2866 "" "" "" "" "" "" "" "" "" 66 0 66 0 3.0037 99.63 5.108 2.5 3 0 0.0114 "" "" -0.199 8 7 7.6621 0 10 0 86 71.78 1.387 51.742 21.04839138347117 0.021061203959278078 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.67769765495 -0.22037259705 118.11271454959 -39.75479779193 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45505613900 2.1948 -18.48189338200 1.7786 "" ""
0.098515 -0.051184 0.084174 328.7 "Gaia DR2 3026552097874546176" 112.45804604688 1.0133 -18.45782402966 1.5809 1635721458409799680 3026552097874546176 636371137 2015.5 -0.7133 1.6455 -0.4335 -3.474 2.121 0.711 2.840 -0.5077 0.0958 0.0852 0.0851 -0.1678 0.0033 -0.3320 0.3642 0.1088 -0.4224 145 0 144 1 3.6559 208.43 3.497 1.9 31 0 0.0135 1.7027 0.2988 -0.207 17 11 2.737 0 19 0 164 88.53 1.293 68.485 20.820722884775662 0.01595508568064078 12 38.24 5.74 6.662 21.3949 0.1630 17 138.1 7.599 18.175 19.4114 0.0597 1.992 0 1.9836261851412473 0.5742404824012546 1.4093 "" "" 0 "" "" "" NOT_AVAILABLE 233.65793556846 -0.20634257924 118.11014436196 -39.73064266047 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45806181700 32.8898 -18.45782709080 44.0511 0.17358364016084085 0.16374921825997402
0.097255 -0.062821 0.074243 319.8 "Gaia DR2 3026552063525485568" 112.44577421131 0.0677 -18.46775199952 0.0771 1635721458409799680 3026552063525485568 237158820 2015.5 0.2600 0.1031 2.5209 -0.947 0.140 0.397 0.155 -0.2864 -0.1208 -0.2433 0.1642 0.0430 0.1434 -0.2743 0.3177 -0.2494 -0.2955 275 0 272 3 1.8490 311.31 0.193 0.74 31 0 1.6427 1.4294 0.0221 0.007 31 14 0.15771 0 33 0 289 1953 1.909 1023.405 17.46147759769263 0.0020893748250987265 31 711.2 5.646 125.958 18.2214 0.0086 27 1832 9.893 185.181 16.6046 0.0059 1.302 0 1.6167750325641883 0.75994301376641 0.8568 "" "" 0 "" "" "" NOT_AVAILABLE 233.66106659184 -0.22131774652 118.09785613776 -39.74267450099 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.44577851100 2.1684 -18.46775370950 2.3989 0.010688697625473111 0.008979209536414528
0.089534 -0.045817 0.076924 329.2 "Gaia DR2 3026552024863716096" 112.46370293026 0.4366 -18.46507627391 0.4904 1635721458409799680 3026552024863716096 202424505 2015.5 0.1992 0.6518 0.3056 0.749 0.931 3.476 0.932 -0.3612 -0.1800 -0.2241 0.1920 0.2739 0.2399 -0.2860 0.3870 -0.2822 -0.3843 282 0 279 3 4.1617 382.59 2.245 3.3 31 0 0.0410 1.2467 0.1299 -0.050 32 13 1.0079 0 34 0 297 170.5 1.059 160.949 20.109089041678708 0.006981601787300522 15 34.6 9.709 3.564 21.5037 0.3047 24 324.4 7.581 42.790 18.4842 0.0254 2.106 0 3.0194784942031276 1.3946207592209134 1.6248 "" "" 0 "" "" "" NOT_AVAILABLE 233.66687269617 -0.20511163037 118.11884774264 -39.73669152356 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46369953000 14.4311 -18.46509124010 14.4483 0.30571966761835206 0.3047389172155333
0.090556 -0.059195 0.068530 319.2 "Gaia DR2 3026551990501838976" 112.44959523079 0.0688 -18.47346618403 0.0772 1635721458409799680 3026551990501838976 821970168 2015.5 0.8712 0.0971 8.9770 1.561 0.145 5.884 0.152 -0.2888 -0.0434 -0.2721 0.1327 0.0409 0.1315 -0.3130 0.2863 -0.1798 -0.2983 283 0 283 0 1.2683 308.28 0.000 2.4e-15 31 0 1.5714 1.4923 0.0206 -0.013 32 14 0.15798 0 34 0 300 1793 1.697 1056.390 17.554570361611727 0.002072759150721128 32 663.5 9.136 72.623 18.2968 0.0150 30 1623 7.442 218.154 16.7358 0.0050 1.276 0 1.5609615524048053 0.7422273203871406 0.8187 "" "" 0 "" "" "" NOT_AVAILABLE 233.66781885654 -0.22087704372 118.10394479395 -39.74756016899 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.44958814500 2.2539 -18.47349151900 2.3522 0.015932694739988363 0.015158062366768097
0.107272 -0.051792 0.093941 331.1 "Gaia DR2 3026552093583192320" 112.45740859520 0.5047 -18.44805721346 0.5759 1635721458409799680 3026552093583192320 1067221521 2015.5 0.6613 0.7802 0.8477 -0.442 1.088 2.830 1.068 -0.2654 -0.0595 -0.0099 0.0820 0.2458 0.1671 -0.1090 0.3830 -0.1653 -0.3403 230 0 228 2 0.0851 224.13 0.000 1.4e-15 31 0 0.0339 1.5157 0.1782 -0.061 26 13 1.1223 0 27 0 237 121.3 0.9678 125.323 20.47883750167125 0.0088482633759135 15 36.41 7.994 4.555 21.4484 0.2384 25 192.7 5.428 35.510 19.0495 0.0306 1.889 0 2.3989375831053827 0.9695704138705601 1.4294 "" "" 0 "" "" "" NOT_AVAILABLE 233.64907484048 -0.20218988976 118.10686477173 -39.72118782072 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45741060100 16.8766 -18.44806939980 16.5670 0.24034451853164324 0.23854831035451926
0.096980 -0.052621 0.081462 327.1 "Gaia DR2 3026552093581067392" 112.45653025134 0.2218 -18.46053609908 0.2447 1635721458409799680 3026552093581067392 421813453 2015.5 -0.1339 0.3219 -0.4159 -1.982 0.480 3.230 0.506 -0.2425 -0.0652 -0.0465 0.0475 0.1215 0.0762 -0.1171 0.2494 -0.0984 -0.3255 293 0 293 0 0.4687 298.71 0.184 0.059 31 0 0.1358 1.3036 0.0706 -0.021 33 14 0.50348 0 35 0 311 301.5 1.222 246.744 19.49014566308972 0.004754331294457781 27 90.8 6.275 14.470 20.4562 0.0750 29 344.2 9.654 35.658 18.4197 0.0304 1.443 0 2.0365181103264156 0.9660875749142903 1.0704 "" "" 0 "" "" "" NOT_AVAILABLE 233.65962607504 -0.20890477258 118.10900839392 -39.73358534996 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45653924700 7.4465 -18.46055000690 7.8416 0.08101191490485718 0.07519859540959392
0.092278 -0.045689 0.080174 330.3 "Gaia DR2 3026552024861589760" 112.46383876665 0.0668 -18.46182615896 0.0735 1635721458409799680 3026552024861589760 1345919531 2015.5 0.5069 0.1042 4.8660 -1.508 0.139 -2.806 0.145 -0.2563 0.0380 -0.0969 0.0102 -0.0457 0.0021 -0.1148 0.3169 -0.2142 -0.2918 295 0 292 3 0.7748 305.27 0.000 0 31 0 1.5305 1.3926 0.0223 -0.003 33 14 0.14823 0 35 0 308 1768 1.642 1076.196 17.569940032770536 0.002063430155077705 33 603.1 7.525 80.141 18.4005 0.0135 32 1728 7.323 235.952 16.6681 0.0046 1.319 0 1.732377201673355 0.8305406419793293 0.9018 "" "" 0 "" "" "" NOT_AVAILABLE 233.66408242641 -0.20344000191 118.11817666392 -39.73348005584 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46384561000 2.1590 -18.46181407700 2.2469 0.014501272203690999 0.013775366242605107
0.094152 -0.044850 0.082783 331.6 "Gaia DR2 3026552024861592960" 112.46472352796 0.1617 -18.45921726205 0.1768 1635721458409799680 3026552024861592960 1317126677 2015.5 1.8431 0.2430 7.5834 1.703 0.344 -5.324 0.361 -0.2747 0.0105 -0.0717 -0.0044 0.0103 -0.0008 -0.0579 0.2840 -0.1622 -0.3333 281 0 280 1 1.4156 308.83 0.242 0.2 31 0 0.2739 1.3170 0.0512 -0.025 32 14 0.36225 0 34 0 295 493.4 1.188 415.401 18.955402150546615 0.0031736146277386375 31 94.39 7.345 12.851 20.4140 0.0845 31 653.9 5.883 111.146 17.7231 0.0098 1.517 0 2.690950579942445 1.4586369068521599 1.2322 "" "" 0 "" "" "" NOT_AVAILABLE 233.66219551066 -0.20145247857 118.11857593465 -39.73075675408 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.46471580000 5.3283 -18.45919434110 5.5928 0.0850802243788749 0.08455579653966058
0.106823 -0.064164 0.085406 323.1 "Gaia DR2 3026552059221334016" 112.44436320926 0.1432 -18.45658757187 0.1652 1635721458409799680 3026552059221334016 1650032176 2015.5 -0.1306 0.2092 -0.6242 -0.796 0.306 0.701 0.329 -0.1984 -0.0104 -0.0655 0.0994 0.0396 0.1117 -0.2496 0.2679 -0.1131 -0.2426 286 0 282 4 0.7583 294.54 0.383 0.62 31 0 0.3234 1.4596 0.0456 -0.024 32 14 0.31958 0 34 0 300 563.2 1.275 441.857 18.811762658115978 0.0030459661376464843 30 200.4 5.955 33.656 19.5966 0.0323 28 547.5 4.89 111.946 17.9161 0.0097 1.328 0 1.6805626845415702 0.7848388519546319 0.8957 "" "" 0 "" "" "" NOT_AVAILABLE 233.65062727685 -0.21713946828 118.09328264344 -39.73199429298 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.44436682000 4.7397 -18.45659059040 5.1017 0.03376848094699278 0.03243320289667236
0.101507 -0.051790 0.087301 329.3 "Gaia DR2 3026552093581074944" 112.45740842166 0.1166 -18.45469718243 0.1344 1635721458409799680 3026552093581074944 155454163 2015.5 0.2066 0.1857 1.1127 -1.035 0.248 0.153 0.260 -0.2609 0.0065 -0.0505 0.0894 0.0850 0.1168 -0.1481 0.3229 -0.2760 -0.2754 259 0 258 1 1.3217 283.19 0.000 0 31 0 0.5456 1.3925 0.0388 -0.031 30 14 0.26145 0 32 0 272 787.3 1.365 576.870 18.44802178038739 0.0026042829539587335 30 260.9 5.913 44.127 19.3100 0.0246 28 783.4 4.985 157.157 17.5269 0.0069 1.326 0 1.7831349572756494 0.8620265643318028 0.9211 "" "" 0 "" "" "" NOT_AVAILABLE 233.65490160784 -0.20537397512 118.10857013106 -39.72769695231 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.45741311800 3.8391 -18.45469784160 4.0338 0.025665132504165862 0.02478187859990933
0.081781 -0.036248 0.073309 333.7 "Gaia DR2 3026552029165735808" 112.47379008655 0.0213 -18.46869277532 0.0232 1635721458409799680 3026552029165735808 121512729 2015.5 0.7224 0.0326 22.1475 -1.008 0.044 -0.828 0.045 -0.2581 0.1507 -0.2113 -0.0174 -0.0750 0.0019 -0.1513 0.2546 -0.2495 -0.2355 293 0 293 0 -0.1803 283.04 0.000 0 31 0 18.2840 1.6019 0.0062 -0.008 33 14 0.052507 0 35 0 308 1.554e+04 5.091 3053.033 15.209493031020687 0.0018347923492433487 34 7987 18.68 427.598 15.5954 0.0025 34 1.099e+04 15.04 730.786 14.6592 0.0015 1.221 0 0.9362053744132481 0.38592054410387355 0.5503 "" "" 0 "" "" "" NOT_AVAILABLE 233.67463460207 -0.19845023094 118.13197402792 -39.73834517367 100001 5308.91 5060.23 5405.00 0.3843 0.2540 0.5131 0.2013 0.1239 0.2570 200111 1.31 1.27 1.44 1.231 1.098 1.363 112.47379466000 0.6797 -18.46868921120 0.6955 0.0037715598886558154 0.003431267733374017
