_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.121604 0.085742 -0.086231 135.2 "Gaia DR2 5967069193287583360" 255.02489326786 1.5192 -40.27617246219 1.1997 1635721458409799680 5967069193287583360 1535712858 2015.5 "" "" "" "" "" "" "" 0.8105 "" "" "" "" "" "" "" "" "" 123 0 122 1 0.2168 119.67 0.562 0.14 3 0 0.0587 "" "" 0.216 14 8 4.7828 0 16 0 140 163.2 2.304 70.845 20.156466558080126 0.01543084118180534 8 33.43 7.016 4.764 21.5411 0.2279 12 184.5 9.364 19.700 19.0971 0.0551 1.335 0 2.4441297567882394 1.38468999897664 1.0594 "" "" 0 "" "" "" NOT_AVAILABLE 345.3730310829 1.27553282951 258.07341432097 -17.45488887276 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.024893268 1.5192 -40.2761724622 1.1997 0.23446373532471507 0.22840830343955534 10.8140
0.122919 0.084103 -0.089643 136.8 "Gaia DR2 5967069193287582976" 255.02275103347 0.68 -40.27958608611 0.5299 1635721458409799680 5967069193287582976 1603505407 2015.5 1.1533 0.7187 1.6047 -2.838 2.153 -5.776 1.265 0.2753 0.1940 -0.1351 -0.0549 -0.2128 -0.3318 -0.6644 0.1710 0.3940 0.6630 125 0 124 1 2.0111 152.01 1.033 0.71 31 0 0.0826 1.2642 0.1599 0.236 14 9 2.0695 0 17 0 140 217.6 2.204 98.749 19.844053209960183 0.011141414452424168 10 75.96 12.05 6.302 20.6500 0.1723 10 270.7 16.63 16.275 18.6808 0.0667 1.593 0 1.9691951283433937 0.8059415571636812 1.1632 "" "" 0 "" "" "" NOT_AVAILABLE 345.36933505942 1.27471423278 258.07209663629 -17.45845873028 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.02276705 33.3788 -40.279561216 19.6207 0.18475401975482497 0.17264021188926618 3.1284
0.132997 0.114683 -0.06735 120.4 "Gaia DR2 5967069262006292352" 255.06278530128 0.5673 -40.25724790586 0.4463 1635721458409799680 5967069262006292352 245297564 2015.5 1.6424 0.6517 2.5202 -0.069 1.678 -3.166 1.168 0.2133 0.2679 0.0503 0.0083 -0.3753 -0.4634 -0.6252 0.2105 0.4628 0.7558 149 0 148 1 1.3775 166.84 0.0 0.0 31 0 0.091 1.1319 0.1340 0.161 17 10 1.7191 0 19 0 165 208.5 1.318 158.251 19.890530687116406 0.007092772199134114 13 47.91 10.79 4.442 21.1502 0.2444 15 228.1 13.08 17.439 18.8668 0.0623 1.323 0 2.283419101434667 1.2597132083465787 1.0237 "" "" 0 "" "" "" NOT_AVAILABLE 345.40576465758 1.26443524024 258.10141085039 -17.43296293237 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.062785691 26.012 -40.2572342737 18.1166 0.2522498624452546 0.24454141510710586 4.4401
0.140325 0.115292 -0.079993 124.8 "Gaia DR2 5967069262006278144" 255.06361133391 0.4805 -40.26989040013 0.3982 1635721458409799680 5967069262006278144 404182188 2015.5 1.2589 0.6070 2.0741 -4.629 1.417 -1.728 1.010 0.0801 0.3287 0.1196 0.1276 -0.4830 -0.4909 -0.7054 0.3036 0.5887 0.7429 150 0 150 0 1.4581 170.53 0.577 0.39 31 0 0.13 1.2082 0.1104 0.15 18 10 1.4704 0 20 0 164 274.2 1.645 166.66 19.59338975694269 0.006759057217947151 11 77.79 18.93 4.109 20.6240 0.2642 16 299.8 12.77 23.476 18.5698 0.0462 1.377 0 2.054199839786474 1.0306310557713267 1.0235 "" "" 0 "" "" "" NOT_AVAILABLE 345.39619507472 1.25614685317 258.10349184404 -17.44546446802 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.063637455 21.968 -40.2698829584 15.6566 0.2682498889650849 0.26431223471804044 2.4845
0.122479 0.100804 -0.069568 124.6 "Gaia DR2 5967069330727385728" 255.04460336499 6.9567 -40.25948868321 4.4584 1635721458409799680 5967069330727385728 761065934 2015.5 "" "" "" "" "" "" "" 0.8172 "" "" "" "" "" "" "" "" "" 53 0 53 0 2.1676 71.65 5.314 1.5 3 0 0.0088 "" "" 0.153 7 5 29.478 0 9 0 73 79.47 1.584 50.17 20.93790560557577 0.02171594798397487 5 31.49 13.49 2.335 21.6059 0.4650 7 144.6 44.28 3.265 19.3617 0.3325 2.215 1 2.244229404582729 0.6680282914491116 1.5761 "" "" 0 "" "" "" NOT_AVAILABLE 345.39544467247 1.27397966135 258.0872042593 -17.43668276195 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.044603365 6.9567 -40.2594886832 4.4584 0.5716868114476202 0.46554364708350515 3.9456
0.130227 0.116328 -0.058539 116.7 "Gaia DR2 5967069296367654400" 255.06492085292 3.322 -40.24843430705 1.892 1635721458409799680 5967069296367654400 1399380138 2015.5 "" "" "" "" "" "" "" 0.6818 "" "" "" "" "" "" "" "" "" 110 0 109 1 4.3348 178.92 3.479 4.1 3 0 0.025 "" "" 0.158 13 7 10.842 0 15 0 126 124.5 1.649 75.474 20.45065102160621 0.014497656991073533 11 28.81 5.301 5.435 21.7024 0.1997 14 118.5 11.28 10.512 19.5774 0.1033 1.184 0 2.125099512090813 1.2517777906634855 0.8733 "" "" 0 "" "" "" NOT_AVAILABLE 345.41371174766 1.26858380162 258.1021165824 -17.42402522738 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.064920853 3.322 -40.2484343071 1.892 0.22488297398593926 0.20027594009614066 5.7961
0.129974 0.105344 -0.076131 125.9 "Gaia DR2 5967069262007900032" 255.05056521922 15.2027 -40.26604445863 6.2174 1635721458409799680 5967069262007900032 1614261764 2015.5 "" "" "" "" "" "" "" 0.9384 "" "" "" "" "" "" "" "" "" 65 0 65 0 1.8724 82.11 3.524 1.2 3 0 0.0167 "" "" 0.116 8 5 310.51 0 10 0 82 88.28 2.29 38.542 20.823768788113824 0.028227211751107237 5 91.81 76.54 1.199 20.4442 0.9052 8 109.1 18.4 5.927 19.6676 0.1832 2.276 1 0.7766733605939962 -0.37955826891935374 1.1561 "" "" 0 "" "" "" NOT_AVAILABLE 345.39308685634 1.26635608809 258.09268444556 -17.44271107375 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.050565219 15.2027 -40.2660444586 6.2174 0.9235449024280618 0.9056371612511295 4.1998
0.141249 0.114758 -0.082352 125.7 "Gaia DR2 5967069262007890944" 255.06291650284 20.0617 -40.27225033397 7.5382 1635721458409799680 5967069262007890944 1553296460 2015.5 "" "" "" "" "" "" "" 0.932 "" "" "" "" "" "" "" "" "" 46 0 46 0 2.1034 62.26 5.878 2.1 3 0 0.0091 "" "" 0.37 6 4 1804.5 0 8 0 61 78.46 2.158 36.363 20.951848407809585 0.029913160697459924 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.39400938979 1.2551098263 258.10320520225 -17.44786770992 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.062916503 20.0617 -40.272250334 7.5382 "" "" 9.6678
0.137811 0.123946 -0.060244 115.9 "Gaia DR2 5967069296366030336" 255.07490622249 2.0331 -40.25012595055 1.4589 1635721458409799680 5967069296366030336 691935932 2015.5 "" "" "" "" "" "" "" 0.8575 "" "" "" "" "" "" "" "" "" 120 0 120 0 3.2874 171.54 1.902 1.6 3 0 0.0403 "" "" 0.182 14 8 4.7886 0 18 0 128 154.3 1.377 112.054 20.217203785977024 0.009855373220320457 8 63.78 27.4 2.328 20.8397 0.4665 15 183.5 11.09 16.551 19.1027 0.0656 1.602 0 1.7369972601824557 0.6224849475358312 1.1145 "" "" 0 "" "" "" NOT_AVAILABLE 345.41707709086 1.26153930503 258.11024858939 -17.42488847064 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.074906222 2.0331 -40.2501259505 1.4589 0.4710648946185254 0.46657444184209096 2.4514
0.127967 0.114003 -0.058128 117.0 "Gaia DR2 5967069365087132672" 255.06187368335 4.7773 -40.24802764506 2.7988 1635721458409799680 5967069365087132672 598538421 2015.5 "" "" "" "" "" "" "" 0.8997 "" "" "" "" "" "" "" "" "" 99 0 98 1 -0.1101 90.85 0.0 0.0 3 0 0.0285 "" "" 0.336 12 6 12.444 0 14 0 116 101.1 0.9381 107.753 20.6767368972123 0.010235762155454076 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.41259828121 1.27066594776 258.09964728791 -17.42387084068 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.061873683 4.7773 -40.2480276451 2.7988 "" "" 2.1826
0.129814 0.122485 -0.042999 109.3 "Gaia DR2 5967070842554277376" 255.07295167223 0.6377 -40.23288325475 0.4991 1635721458409799680 5967070842554277376 1167992984 2015.5 1.6207 0.7141 2.2696 -1.453 1.885 -6.031 1.257 0.2482 0.2458 0.0232 -0.0042 -0.3224 -0.4716 -0.6568 0.2059 0.4735 0.7478 157 0 156 1 1.9436 186.59 1.284 1.3 31 0 0.0712 1.1438 0.1497 0.166 18 10 1.9058 0 20 0 172 194.4 1.293 150.342 19.966547663239787 0.00744279967595024 7 38.39 10.72 3.581 21.3907 0.3032 17 213.8 10.65 20.084 18.9367 0.0541 1.297 0 2.454063915916617 1.4241939068993652 1.0298 "" "" 0 "" "" "" NOT_AVAILABLE 345.42974051611 1.27333984033 258.1067535137 -17.40790567534 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.072959865 29.222 -40.232857287 19.4942 0.3080234624954702 0.30332809852965625 17.6010
0.130899 0.120587 -0.050924 112.9 "Gaia DR2 5967070773836408960" 255.07048311011 2.3986 -40.24081197358 1.5144 1635721458409799680 5967070773836408960 1474764157 2015.5 "" "" "" "" "" "" "" 0.7336 "" "" "" "" "" "" "" "" "" 119 0 117 2 2.4178 151.41 2.303 1.8 3 0 0.0322 "" "" 0.11 14 8 6.4034 0 15 0 125 131.9 1.2 109.948 20.38770566900918 0.0100373106680731 7 21.27 8.006 2.656 22.0322 0.4087 15 133.4 9.378 14.221 19.4493 0.0763 1.172 0 2.5828494099935675 1.6444797689654038 0.9384 "" "" 0 "" "" "" NOT_AVAILABLE 345.42233313862 1.26993785168 258.10568235809 -17.41599091568 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.07048311 2.3986 -40.2408119736 1.5144 0.4158028945179806 0.40885173300419136 4.4167
0.127729 0.123618 -0.032142 104.6 "Gaia DR2 5967070842557745408" 255.07440983244 0.6961 -40.22202487884 0.5362 1635721458409799680 5967070842557745408 1512185062 2015.5 1.4678 0.7005 2.0954 -18.185 2.161 -10.359 1.334 0.3601 0.2236 -0.1709 -0.1387 -0.2093 -0.4549 -0.6846 0.1430 0.3592 0.7360 138 0 136 2 0.1118 132.15 0.0 8.8e-16 31 0 0.077 1.2348 0.1659 0.19 16 9 2.1361 0 18 1 149 175.1 1.968 88.959 20.08030864379226 0.012336939089815115 11 57.16 15.28 3.741 20.9586 0.2902 17 224.4 12.39 18.112 18.8841 0.0599 1.608 0 2.074511510923166 0.8783038575490494 1.1961 "" "" 0 "" "" "" NOT_AVAILABLE 345.43898052473 1.27915433324 258.10669163834 -17.39699053693 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.074512375 33.5087 -40.2219802771 20.6776 0.296358862688157 0.29048902848176406 4.3895
0.1292 0.046512 -0.120537 158.9 "Gaia DR2 5967071598470090112" 254.97350468708 5.6753 -40.31051635294 3.2686 1635721458409799680 5967071598470090112 1429651285 2015.5 "" "" "" "" "" "" "" 0.905 "" "" "" "" "" "" "" "" "" 106 0 104 2 1.1891 115.95 1.928 0.9 3 0 0.0243 "" "" 0.374 12 6 13.203 0 14 0 122 96.53 1.344 71.799 20.726710524346576 0.015228754824245887 7 72.13 19.55 3.689 20.7062 0.2943 14 129.7 10.27 12.628 19.4795 0.0860 2.091 0 1.2267040939602651 -0.02054013491754958 1.2472 "" "" 0 "" "" "" NOT_AVAILABLE 345.32180778167 1.28519390226 258.03644817062 -17.49326290418 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.973504687 5.6753 -40.3105163529 3.2686 0.3066192680443257 0.2947046545412176 3.3541
0.124103 0.040043 -0.117465 161.2 "Gaia DR2 5967071667187993088" 254.96501922034 1.9644 -40.30744852525 1.6489 1635721458409799680 5967071667187993088 942627240 2015.5 "" "" "" "" "" "" "" 0.866 "" "" "" "" "" "" "" "" "" 150 0 150 0 3.3623 209.27 2.457 2.8 3 0 0.0376 "" "" 0.223 17 7 5.7369 0 19 0 160 155.6 1.147 135.582 20.20872494008698 0.008207935082422981 11 53.81 11.02 4.882 21.0243 0.2224 17 188.2 10.55 17.831 19.0756 0.0609 1.556 0 1.9487213513631758 0.8155781291546802 1.1331 "" "" 0 "" "" "" NOT_AVAILABLE 345.32022748263 1.29217859354 258.02935560837 -17.49091294699 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.96501922 1.9644 -40.3074485252 1.6489 0.23058241189903814 0.22254136451690415 4.7243
0.112189 0.039983 -0.104823 159.1 "Gaia DR2 5967071701550054144" 254.96493118021 23.3217 -40.29480609766 10.8963 1635721458409799680 5967071701550054144 1057169620 2015.5 "" "" "" "" "" "" "" 0.2819 "" "" "" "" "" "" "" "" "" 48 0 48 0 2.7864 73.41 6.427 1.9 3 0 0.0073 "" "" 0.217 6 3 27227.0 0 7 0 58 66.56 1.484 44.844 21.130350453557732 0.02427856818572131 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.33013541005 1.30003471751 258.02785164474 -17.47835198526 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.96493118 23.3217 -40.2948060977 10.8963 "" "" 4.7593
0.105527 0.070086 -0.078892 138.4 "Gaia DR2 5967071770269537664" 255.00436348304 22.8332 -40.26885071772 7.5146 1635721458409799680 5967071770269537664 850006208 2015.5 "" "" "" "" "" "" "" 0.558 "" "" "" "" "" "" "" "" "" 43 0 42 1 3.3499 72.89 7.79 3.3 3 0 0.0079 "" "" 0.299 5 4 1489.3 0 6 0 53 59.8 2.89 20.696 21.246592547537272 0.052492173856902066 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.36913229314 1.29237827946 258.05626292215 -17.44929863233 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.004363483 22.8332 -40.2688507177 7.5146 "" "" 5.7552
0.102378 0.060179 -0.082823 144.0 "Gaia DR2 5967071838988290688" 254.99138412683 2.1179 -40.27279207059 1.2666 1635721458409799680 5967071838988290688 793457379 2015.5 "" "" "" "" "" "" "" 0.6733 "" "" "" "" "" "" "" "" "" 142 0 141 1 0.624 145.85 0.0 0.0 3 0 0.0386 "" "" 0.155 16 8 5.6382 0 18 0 158 120.2 2.2 54.663 20.48818728738533 0.01994426960205768 5 80.83 32.06 2.521 20.5824 0.4307 8 151.9 15.76 9.640 19.3082 0.1126 1.935 0 1.2742663359586963 0.09422754249847642 1.1800 "" "" 0 "" "" "" NOT_AVAILABLE 345.35991845577 1.29774079308 258.04638844167 -17.45428586051 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.991384127 2.1179 -40.2727920706 1.2666 0.4451497620080357 0.4311237131476176 2.8163
0.107736 0.065427 -0.085595 142.6 "Gaia DR2 5967071770267218048" 254.99826571488 1.8423 -40.27555835707 1.4768 1635721458409799680 5967071770267218048 726720090 2015.5 "" "" "" "" "" "" "" 0.8291 "" "" "" "" "" "" "" "" "" 134 0 132 2 -0.3908 120.23 0.0 0.0 3 0 0.0531 "" "" 0.327 15 8 4.6622 0 17 0 149 141.4 1.569 90.12 20.311969362086536 0.012181676657736458 12 47.92 9.64 4.970 21.1502 0.2184 17 177.8 9.153 19.430 19.1369 0.0559 1.596 0 2.0133111834937587 0.838229239010527 1.1750 "" "" 0 "" "" "" NOT_AVAILABLE 345.36098090746 1.29190208173 258.05217315492 -17.45646915797 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.998265715 1.8423 -40.2755583571 1.4768 0.22548765925921074 0.2187849525036347 17.9710
0.102471 0.054041 -0.087063 148.2 "Gaia DR2 5967071804628549376" 254.98334315348 3.3596 -40.27703644677 1.9264 1635721458409799680 5967071804628549376 414008185 2015.5 "" "" "" "" "" "" "" 0.7341 "" "" "" "" "" "" "" "" "" 114 0 113 1 0.6282 116.79 0.0 9.7e-16 3 0 0.0382 "" "" 0.239 13 7 10.009 0 15 0 133 120.9 1.894 63.825 20.482244414193765 0.017105227210932297 10 60.46 12.53 4.826 20.8977 0.2250 15 151.7 10.91 13.899 19.3097 0.0781 1.754 0 1.5880609152310505 0.4154672972293909 1.1725 "" "" 0 "" "" "" NOT_AVAILABLE 345.3527911781 1.29994972926 258.04047557798 -17.4591680423 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.983343153 3.3596 -40.2770364468 1.9264 0.23816024273500885 0.2256268601649646 6.2802
0.088762 0.06036 -0.065079 137.2 "Gaia DR2 5967071838987449216" 254.9916003184 2.0296 -40.25504783414 1.5424 1635721458409799680 5967071838987449216 479748338 2015.5 "" "" "" "" "" "" "" 0.8438 "" "" "" "" "" "" "" "" "" 125 0 125 0 2.762 167.24 1.887 1.4 3 0 0.0414 "" "" 0.301 15 8 5.4205 0 17 0 140 148.3 2.281 65.008 20.26076674981563 0.016798322998857265 10 68.7 18.73 3.669 20.7589 0.2959 15 183.1 7.927 23.101 19.1050 0.0470 1.698 0 1.6539436729567534 0.4981781556767402 1.1557 "" "" 0 "" "" "" NOT_AVAILABLE 345.37398818434 1.3085588459 258.04455202974 -17.43662755252 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.991600318 2.0296 -40.2550478341 1.5424 0.2996469855003001 0.29640854279449286 7.1992
0.110588 0.070609 -0.085112 140.3 "Gaia DR2 5967071770268806144" 255.005057422 24.0108 -40.27507026249 12.0945 1635721458409799680 5967071770268806144 220892007 2015.5 "" "" "" "" "" "" "" 0.2893 "" "" "" "" "" "" "" "" "" 40 0 40 0 1.922 52.79 4.984 1.2 3 0 0.0088 "" "" 0.183 5 3 10716.0 0 7 0 59 69.96 2.117 33.05 21.076213470522145 0.03290038613750244 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.36456253227 1.28812493444 258.05751808374 -17.4554247523 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 255.005057422 24.0108 -40.2750702625 12.0945 "" "" 7.3923
0.116044 0.064491 -0.096474 146.2 "Gaia DR2 5967071735907470336" 254.99705228024 0.2962 -40.28643830243 0.2336 1635721458409799680 5967071735907470336 745975266 2015.5 1.0418 0.2987 3.4876 -7.498 0.567 -4.744 0.371 0.4992 0.2016 -0.5353 -0.4625 -0.0404 -0.5161 -0.7724 -0.3315 0.2133 0.4385 195 0 195 0 1.5446 220.99 0.499 0.98 31 0 0.362 1.2992 0.0614 0.158 22 11 0.58544 0 24 0 213 589.3 2.266 260.095 18.762503594680762 0.004545885521180564 22 178.4 10.29 17.347 19.7226 0.0626 23 656.2 10.92 60.071 17.7193 0.0181 1.416 0 2.0033157850048084 0.9601050431577285 1.0432 "" "" 0 "" "" "" NOT_AVAILABLE 345.35184479208 1.28591845608 258.05243953634 -17.46738545668 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.997094603 8.7944 -40.2864178763 5.756 0.06518902121841708 0.06276926595379448 4.0037
0.105776 0.065057 -0.083403 142.0 "Gaia DR2 5967071770270679680" 254.99777745463 0.0699 -40.27336745912 0.0559 1635721458409799680 5967071770270679680 1193732764 2015.5 0.8563 0.0725 11.8079 -3.949 0.167 -8.042 0.107 0.2904 -0.0145 -0.2794 -0.2072 -0.1381 -0.3084 -0.6894 -0.0941 0.2884 0.4757 177 0 176 1 -2.2113 132.72 0.0 0.0 31 0 5.4806 1.4764 0.0160 0.151 20 11 0.16734 0 22 0 185 5029.0 3.405 1476.691 16.434782251316953 0.0019443730277914953 22 1970 16.92 116.433 17.1154 0.0093 22 4464 12.92 345.611 15.6376 0.0031 1.279 0 1.4778102794642756 0.6806175633235156 0.7971 "" "" 0 "" "" "" NOT_AVAILABLE 345.36247575284 1.29354688585 258.05153704101 -17.45433126792 100001 4447.06 4333.00 4964.60 "" "" "" "" "" "" 200111 1.00 0.81 1.06 0.355 0.292 0.419 254.997799737 2.5866 -40.2733328351 1.66 0.010118979347776228 0.009627861179823428 15.2212
0.100393 0.022328 -0.097878 167.1 "Gaia DR2 5967071873348028416" 254.94178059912 5.2262 -40.28787008996 3.0851 1635721458409799680 5967071873348028416 1010996409 2015.5 "" "" "" "" "" "" "" 0.8316 "" "" "" "" "" "" "" "" "" 124 0 124 0 1.6893 146.24 1.042 0.25 3 0 0.0242 "" "" 0.32 14 6 12.258 0 16 0 141 95.99 1.064 90.259 20.73284634975225 0.012163226134167133 10 42.76 9.403 4.547 21.2738 0.2388 13 114.8 9.488 12.102 19.6119 0.0897 1.642 0 1.6619496547200363 0.5409594515245217 1.1210 "" "" 0 "" "" "" NOT_AVAILABLE 345.32468939052 1.31820850124 258.00866024349 -17.47336848504 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.941780599 5.2262 -40.28787009 3.0851 0.2550753096286414 0.23907920655842066 3.8302
0.102328 0.021751 -0.099989 167.7 "Gaia DR2 5967071873346454400" 254.94102514183 1.1216 -40.28998093024 0.7864 1635721458409799680 5967071873346454400 1130670321 2015.5 1.0202 0.8655 1.1788 -1.607 2.196 -1.754 1.416 0.6896 -0.2086 -0.0759 -0.3494 -0.4128 -0.2974 -0.7504 -0.0261 0.4607 0.6429 152 0 151 1 2.7603 197.61 1.8 2.8 31 0 0.0637 1.1346 0.1597 0.308 17 8 2.1711 0 19 0 167 211.8 1.212 174.738 19.87338009937027 0.006468835254720129 17 60.41 8.713 6.933 20.8987 0.1566 19 298.7 11.85 25.198 18.5738 0.0431 1.695 0 2.324887936909562 1.0253197366579805 1.2995 "" "" 0 "" "" "" NOT_AVAILABLE 345.32267262826 1.31735847717 258.00829942569 -17.47552933423 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.941034213 34.0635 -40.2899733795 21.9687 0.16244374441941184 0.1567470896355498 4.3890
0.093147 0.033497 -0.086915 158.9 "Gaia DR2 5967071907706195072" 254.95641544459 1.5389 -40.27690209725 1.177 1635721458409799680 5967071907706195072 596454573 2015.5 "" "" "" "" "" "" "" 0.8618 "" "" "" "" "" "" "" "" "" 157 0 156 1 -2.6372 109.11 0.0 8.2e-16 3 0 0.0656 "" "" 0.239 18 9 3.6044 0 20 0 172 178.1 1.37 129.992 20.061923058591976 0.008544364140177767 11 47.45 9.038 5.250 21.1608 0.2068 14 220.8 9.673 22.832 18.9017 0.0476 1.507 0 2.25912663816176 1.0989092514038994 1.1602 "" "" 0 "" "" "" NOT_AVAILABLE 345.34021430646 1.31619703711 258.01905045745 -17.46125602629 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.956415445 1.5389 -40.2769020972 1.177 0.21223030811883417 0.20700166241634177 11.3952
0.104077 0.028028 -0.100233 164.4 "Gaia DR2 5967071873348022272" 254.94925369979 17.9747 -40.29022206659 9.0127 1635721458409799680 5967071873348022272 1316916662 2015.5 "" "" "" "" "" "" "" 0.9075 "" "" "" "" "" "" "" "" "" 52 0 52 0 3.9375 95.37 8.517 3.3 3 0 0.0051 "" "" 0.348 6 5 638.34 0 8 0 71 70.19 1.338 52.462 21.072773816122098 0.02077465542307412 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 345.326359116 1.31227216555 258.01486837526 -17.47508917686 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.9492537 17.9747 -40.2902220666 9.0127 "" "" 7.7435
0.07881 0.029454 -0.073099 158.1 "Gaia DR2 5967071976427267328" 254.95110879577 1.9277 -40.2630882978 1.2583 1635721458409799680 5967071976427267328 314455282 2015.5 "" "" "" "" "" "" "" 0.546 "" "" "" "" "" "" "" "" "" 131 0 131 0 0.1003 126.93 0.0 0.0 3 0 0.0311 "" "" 0.169 15 9 4.732 0 17 0 149 122.1 1.092 111.781 20.471966607665127 0.00987794866718455 13 39.36 7.348 5.357 21.3637 0.2027 17 171.5 10.82 15.844 19.1763 0.0685 1.728 0 2.18746743189617 0.8917405132840699 1.2957 "" "" 0 "" "" "" NOT_AVAILABLE 345.34858441893 1.32791002337 258.01326348301 -17.44796168622 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.951108796 1.9277 -40.2630882978 1.2583 0.21396595822630798 0.20292792376599736 6.8028
0.086949 0.023712 -0.083654 164.2 "Gaia DR2 5967071942067518592" 254.94358814767 24.2114 -40.27364497647 14.3507 1635721458409799680 5967071942067518592 1674477041 2015.5 "" "" "" "" "" "" "" 0.9473 "" "" "" "" "" "" "" "" "" 52 0 51 1 0.7349 52.68 0.0 0.11 3 0 0.0133 "" "" 0.43 6 3 5056.6 0 8 0 62 75.42 1.699 44.387 20.994669318322604 0.024527270339334967 4 61.26 22.18 2.761 20.8835 0.3932 3 222.6 11.83 18.822 18.8932 0.0577 3.763 0 1.990357082329698 -0.1111763418198457 2.1015 "" "" 0 "" "" "" NOT_AVAILABLE 345.33673387434 1.32590674767 258.00848183166 -17.45907770478 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.943588148 24.2114 -40.2736449765 14.3507 0.39738733978118884 0.39393808230161736 2.7836
0.089118 0.02345 -0.085978 164.7 "Gaia DR2 5967071942067516032" 254.94324546104 2.0146 -40.27596902494 1.2928 1635721458409799680 5967071942067516032 1264786788 2015.5 "" "" "" "" "" "" "" 0.5309 "" "" "" "" "" "" "" "" "" 160 0 159 1 3.3065 218.78 2.81 2.4 3 0 0.0276 "" "" 0.202 18 9 4.6756 0 20 0 177 137.9 1.081 127.55 20.339646774710513 0.008700566008378454 13 36.21 5.434 6.663 21.4544 0.1629 17 189 10.69 17.674 19.0708 0.0614 1.633 0 2.3836157171216357 1.1147718482999522 1.2688 "" "" 0 "" "" "" NOT_AVAILABLE 345.33474373876 1.32467750465 258.00847326856 -17.46141639941 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.943245461 2.0146 -40.2759690249 1.2928 0.17415418915655864 0.1631810279159881 6.1283
