_r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000 e_BP-RP e_BP-G d_arcsec
0.138403 0.121858 0.06562 61.7 "Gaia DR2 3026540995385556608" 112.64048654888 0.1997 -18.47634232279 0.2651 1635721458409799680 3026540995385556608 1174137622 2015.5 0.3249 0.3503 0.9277 -3.700 0.442 -1.850 0.604 -0.2901 0.0034 0.0604 -0.2064 -0.1008 -0.1939 -0.0948 0.1814 0.1035 -0.3777 330 0 328 2 0.4341 333.48 0.0 0.0 31 0 0.1428 1.2894 0.0611 -0.043 37 14 0.56468 0 39 0 336 317.9 1.117 284.5 19.432673701058643 0.004219495742425801 36 113.7 4.744 23.972 20.2119 0.0453 33 331.6 6.773 48.965 18.4603 0.0222 1.401 0 1.7516051313375591 0.7792296588518788 0.9723 "" "" 0 "" "" "" NOT_AVAILABLE 233.75723598326 -0.06341852315 118.3354342669 -39.71447439045 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.640503346 6.8579 -18.4763343568 9.3599 0.05048476103199353 0.04551093069273725 10.9348
0.155281 0.119311 0.099383 50.2 "Gaia DR2 3026541201544027392" 112.6377770818 0.2602 -18.44258128903 0.3514 1635721458409799680 3026541201544027392 527279440 2015.5 -2.1697 0.4796 -4.5240 0.726 0.556 -1.096 0.712 -0.2379 0.0539 -0.0365 -0.0509 -0.1433 -0.0860 -0.1565 0.2867 -0.0493 -0.2463 320 0 320 0 6.1494 495.03 1.957 6.1 31 0 0.0784 1.6158 0.0862 -0.026 36 14 0.65219 0 38 0 330 287.2 0.9727 295.313 19.542749906599195 0.004093554608068088 36 99.46 4.157 23.927 20.3573 0.0454 34 349.7 4.226 82.754 18.4025 0.0131 1.564 0 1.954785748826854 0.8145726082864364 1.1402 "" "" 0 "" "" "" NOT_AVAILABLE 233.7263910406 -0.04945417406 118.3234289723 -39.68190003867 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.637773785 8.6183 -18.4425765716 11.0478 0.047295243562277524 0.045583423542892555 8.7659
0.158405 0.122586 0.100325 50.7 "Gaia DR2 3026541201544028032" 112.64122782653 0.3774 -18.44163767411 0.4597 1635721458409799680 3026541201544028032 465142617 2015.5 1.0429 0.6504 1.6034 -0.265 0.802 -4.201 0.939 -0.2337 0.0494 0.0144 -0.0152 -0.0061 -0.0099 -0.0839 0.3023 -0.1196 -0.2674 320 0 318 2 1.9652 364.05 1.56 1.4 31 0 0.0393 1.3787 0.1318 -0.038 36 13 0.88339 0 37 0 326 150.4 0.7624 197.24 20.245497035940897 0.005791327570436663 31 51.2 5.497 9.313 21.0783 0.1166 32 171 3.954 43.254 19.1792 0.0251 1.478 0 1.8990906736967865 0.832812906195695 1.0662 "" "" 0 "" "" "" NOT_AVAILABLE 233.72713601288 -0.04612980825 118.32735349168 -39.680324006 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.64122903 12.4387 -18.441619585 14.5653 0.119278702554466 0.11673582606036026 11.9069
0.153409 0.124984 0.088957 54.6 "Gaia DR2 3026541201544010496" 112.6437642817 0.2317 -18.45300365579 0.3016 1635721458409799680 3026541201544010496 1033348925 2015.5 0.4613 0.4145 1.1129 -1.294 0.496 1.843 0.624 -0.2287 0.0290 -0.0088 -0.0489 -0.0851 -0.0643 -0.1155 0.2789 -0.0206 -0.2700 319 0 317 2 0.3392 319.87 0.0 0.0 31 0 0.1004 1.3264 0.0768 -0.021 36 14 0.57541 0 37 0 325 247.4 0.8635 286.492 19.704944651194047 0.004195569438245079 32 54.67 3.929 13.915 21.0070 0.0780 33 331.4 5.219 63.505 18.4610 0.0171 1.561 0 2.5460612345433127 1.3021025495314191 1.2439 "" "" 0 "" "" "" NOT_AVAILABLE 233.73826042391 -0.04947981056 118.33335658906 -39.69098388164 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.643770157 7.6949 -18.4530115904 9.6728 0.07991077213774134 0.07814995450123847 14.2400
0.138996 0.093276 0.103051 42.1 "Gaia DR2 3026541377635901312" 112.61032990814 0.4933 -18.43892992371 0.5777 1635721458409799680 3026541377635901312 345540051 2015.5 0.0694 0.8273 0.0839 -5.236 1.051 -1.196 1.164 -0.3484 0.1046 0.0922 -0.0738 -0.0848 -0.0827 0.1159 0.4053 -0.2083 -0.3852 271 0 270 1 -0.7846 246.71 0.0 0.0 31 0 0.0303 1.1648 0.1590 -0.085 31 12 1.1755 0 33 0 286 114.4 0.8163 140.176 20.542050252254977 0.007951823662812508 26 45.25 4.71 9.607 21.2124 0.1130 27 155 5.571 27.824 19.2860 0.0390 1.750 0 1.9264247386877855 0.6703752342452525 1.2560 "" "" 0 "" "" "" NOT_AVAILABLE 233.71068205514 -0.07053799031 118.28932790039 -39.68349867256 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.610353671 16.2969 -18.4389247723 18.0539 0.1195810044534494 0.11329849611583837 12.9886
0.143312 0.09463 0.107627 41.3 "Gaia DR2 3026541377635894400" 112.61175476833 0.3283 -18.43435312641 0.4026 1635721458409799680 3026541377635894400 1594325227 2015.5 0.5345 0.4604 1.1609 -0.781 0.774 1.479 0.859 -0.262 0.2510 0.1994 -0.4378 -0.2172 -0.4663 -0.0391 0.0684 -0.0247 -0.2911 142 0 142 0 2.2594 177.11 0.913 1.3 31 0 0.1605 1.2686 0.0901 -0.106 16 10 0.83907 0 18 0 160 387.0 2.04 189.696 19.21917866847688 0.005999924569438546 3 294.6 65.15 4.522 19.1783 0.2401 4 1470 116.8 12.587 16.8433 0.0863 4.561 0 2.3349700968862237 -0.040897324722969586 2.3758 "" "" 0 "" "" "" NOT_AVAILABLE 233.70731678012 -0.06715432635 118.28986750089 -39.67874453938 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.611758311 11.9954 -18.4343594944 13.3199 0.25512489546038863 0.2401675070827671 2.5036
0.142532 0.092281 0.108626 40.3 "Gaia DR2 3026541377635897088" 112.60927756964 1.0517 -18.4333550509 1.162 1635721458409799680 3026541377635897088 835903181 2015.5 -3.0390 1.5156 -2.0052 -6.189 2.312 7.780 2.549 -0.4158 0.1899 0.3825 -0.3329 -0.1639 -0.3325 0.2845 0.2848 -0.1649 -0.4831 198 0 196 2 5.2619 312.48 5.435 5.0 31 0 0.0111 1.6902 0.3054 -0.144 23 12 2.7016 0 24 0 209 85.91 0.9524 90.2 20.85330338374723 0.01217085419815114 18 43.08 6.952 6.197 21.2657 0.1752 21 160.5 8.624 18.611 19.2482 0.0583 2.370 0 2.0174479324186265 0.41235695681916695 1.6050 "" "" 0 "" "" "" NOT_AVAILABLE 233.70531270139 -0.0687363381 118.28661720915 -39.67823334168 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.609305659 35.8535 -18.4333885461 39.5268 0.18466892585812425 0.17562444163858673 11.3429
0.140426 0.087813 0.109583 38.7 "Gaia DR2 3026541377635904128" 112.60456758845 3.4504 -18.43240057494 3.3904 1635721458409799680 3026541377635904128 1290496815 2015.5 "" "" "" "" "" "" "" -0.8028 "" "" "" "" "" "" "" "" "" 65 0 65 0 1.4372 76.38 4.139 1.1 3 0 0.0104 "" "" -0.348 8 6 8.3581 0 8 0 68 68.32 1.504 45.422 21.102078011274333 0.02397018056346574 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.70232964456 -0.07219732371 118.28068082845 -39.67818563665 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.604567588 3.4504 -18.4324005749 3.3904 "" "" 18.3637
0.139403 0.100341 0.096773 46.0 "Gaia DR2 3026541308916418944" 112.61778121081 0.4819 -18.44520386462 0.5676 1635721458409799680 3026541308916418944 1081209923 2015.5 0.0910 0.7655 0.1189 -0.060 1.067 0.830 1.239 -0.305 -0.0442 0.1697 -0.1842 0.1525 -0.1555 0.1579 0.1469 -0.0109 -0.4144 305 0 305 0 1.9251 348.93 0.718 0.18 31 0 0.0278 1.4508 0.1571 -0.057 35 13 1.2258 0 36 0 316 113.2 0.7394 153.137 20.553496199524893 0.00731476718701395 28 35.04 4.812 7.281 21.4900 0.1491 34 167.1 4.524 36.931 19.2045 0.0294 1.785 0 2.2854658516481727 0.9364935283668174 1.3489 "" "" 0 "" "" "" NOT_AVAILABLE 233.71957991076 -0.06735111168 118.29995036208 -39.68824250945 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.617781484 16.5459 -18.4452074364 19.219 0.1520069426057657 0.14930416674917116 17.6558
0.124849 0.094784 0.081261 49.4 "Gaia DR2 3026541274567564032" 112.61193281031 0.4241 -18.46071913352 0.4981 1635721458409799680 3026541274567564032 1674239810 2015.5 0.3744 0.6830 0.5482 -2.442 0.929 4.433 1.069 -0.3204 -0.0161 0.1590 -0.1772 0.0923 -0.1545 0.1599 0.2105 -0.0720 -0.4139 320 0 320 0 1.8233 362.29 1.392 0.99 31 0 0.0343 1.3274 0.1397 -0.065 36 13 1.0626 0 38 0 330 135.9 0.7817 173.776 20.3557508443349 0.006501844587477754 32 40.28 4.88 8.254 21.3387 0.1315 33 157.2 4.604 34.135 19.2710 0.0318 1.453 0 2.067685335018144 0.9829794150342259 1.0847 "" "" 0 "" "" "" NOT_AVAILABLE 233.73052426534 -0.07966865302 118.29689274868 -39.70455096019 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.611943896 14.4065 -18.4607382199 16.5706 0.13535976275642392 0.13171628616677955 11.6386
0.132247 0.097358 0.089503 47.4 "Gaia DR2 3026541274558638592" 112.61464059048 1.1945 -18.45247496507 2.0787 1635721458409799680 3026541274558638592 1115859417 2015.5 3.9450 2.6501 1.4886 -2.359 2.699 -1.967 4.295 -0.2242 -0.0452 0.6096 -0.5162 -0.7158 -0.3847 0.3640 0.0920 -0.1739 -0.4517 127 0 126 1 -0.8361 107.83 0.0 9.1e-16 31 0 0.0154 1.6817 0.3376 -0.169 15 9 4.1752 0 16 0 128 77.52 1.035 74.91 20.964823536294077 0.01460547001491442 10 25.11 6.984 3.595 21.8519 0.3020 15 118 9.114 12.951 19.5818 0.0838 1.847 0 2.2700859388686148 0.8870893920836807 1.3830 "" "" 0 "" "" "" NOT_AVAILABLE 233.72452666204 -0.07345638003 118.2980343883 -39.69596073457 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.614651299 41.8448 -18.4524664968 66.6114 0.3134303918408594 0.302357542298844 16.6519
0.141284 0.089704 0.109154 39.4 "Gaia DR2 3026541377647153408" 112.6065610426 8.3294 -18.43282875248 11.4243 1635721458409799680 3026541377647153408 1302754556 2015.5 "" "" "" "" "" "" "" 0.8517 "" "" "" "" "" "" "" "" "" 37 0 36 1 -0.9007 23.87 0.0 0.0 3 0 0.0047 "" "" 0.382 5 4 1240.8 0 6 0 38 60.2 2.459 24.488 21.239336658178615 0.04437562103292011 0 "" "" "" "" "" 0 "" "" "" "" "" "" 1 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.70361341618 -0.07074410672 118.28319959553 -39.67822957143 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.606561043 8.3294 -18.4328287525 11.4243 "" "" 16.8400
0.126697 0.077871 0.099941 37.9 "Gaia DR2 3026541343276191488" 112.59409286425 0.5833 -18.44204689182 0.6257 1635721458409799680 3026541343276191488 865040657 2015.5 -0.1078 0.8477 -0.1272 -3.097 1.255 4.376 1.319 -0.3247 -0.1030 -0.0055 -0.0289 0.1593 -0.0029 0.0440 0.2538 -0.1210 -0.4061 261 0 260 1 1.9824 301.69 1.671 0.88 31 0 0.0239 1.5057 0.1867 -0.035 30 14 1.3465 0 32 0 280 109.2 0.7711 141.634 20.59274399133997 0.007874262726297257 27 45.2 5.764 7.841 21.2136 0.1385 29 135.7 6.103 22.234 19.4305 0.0488 1.656 0 1.7830475281268363 0.6208339110877752 1.1622 "" "" 0 "" "" "" NOT_AVAILABLE 233.70601926934 -0.08554585817 118.2705154736 -39.68961352636 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.594106921 19.4587 -18.4420657342 20.4613 0.14683879389740928 0.138691639924858 19.6853
0.13575 0.08668 0.104473 39.7 "Gaia DR2 3026541373347006592" 112.60337644359 0.2365 -18.43751070288 0.2785 1635721458409799680 3026541373347006592 323814492 2015.5 0.3818 0.3830 0.9968 -1.623 0.515 1.502 0.607 -0.2673 0.0150 0.1664 -0.1287 0.0320 -0.0917 -0.0046 0.2555 0.0204 -0.3696 291 0 291 0 0.1238 288.3 0.0 0.0 31 0 0.1165 1.3737 0.0792 -0.053 33 14 0.58691 0 35 0 309 285.2 1.071 266.384 19.550640359809446 0.00445552553983625 33 113 6.049 18.683 20.2185 0.0581 34 304.1 5.859 51.898 18.5544 0.0209 1.463 0 1.6641171082796617 0.6678714150345257 0.9962 "" "" 0 "" "" "" NOT_AVAILABLE 233.706269331 -0.07564250114 118.28056085622 -39.68341840129 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.603383809 7.9872 -18.4375171692 9.4162 0.06181010817571171 0.058301434743861874 7.8975
0.12147 0.083487 0.088232 43.4 "Gaia DR2 3026541338982965120" 112.60001860154 0.1923 -18.45375381333 0.2265 1635721458409799680 3026541338982965120 892452456 2015.5 0.4849 0.3069 1.5796 -1.614 0.422 -1.057 0.491 -0.2885 0.0134 0.1533 -0.1434 0.0458 -0.1287 0.1388 0.2067 -0.0869 -0.3803 320 0 320 0 1.5459 354.7 0.0 0.00023 31 0 0.1618 1.4018 0.0612 -0.051 36 14 0.48179 0 38 0 337 346.2 0.8435 410.432 19.34005100687086 0.0031996528906617656 37 106.3 4.265 24.923 20.2851 0.0436 37 397.4 4.837 82.157 18.2638 0.0132 1.455 0 2.0213933072426613 0.9451179661450695 1.0762 "" "" 0 "" "" "" NOT_AVAILABLE 233.71898743886 -0.0862366044 118.28069754249 -39.69997055841 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.600025928 6.547 -18.4537492604 7.6199 0.04558673732217552 0.04370507737952684 12.3326
0.141687 0.101981 0.098361 46.0 "Gaia DR2 3026541308921611008" 112.61950954051 1.4025 -18.44361426188 1.5971 1635721458409799680 3026541308921611008 546639927 2015.5 3.3156 1.9035 1.7419 -3.942 3.695 3.498 2.856 -0.1626 0.2505 0.0193 -0.3948 0.2914 -0.6399 0.5551 -0.2631 0.0271 -0.5226 102 0 102 0 0.7523 107.15 2.054 0.51 31 0 0.0145 1.9635 0.3754 -0.057 12 8 3.8185 0 12 0 103 76.92 1.202 63.992 20.973372376130502 0.01706270517714944 9 30.75 2.883 10.665 21.6318 0.1018 11 103.4 9.677 10.682 19.7260 0.1016 1.744 0 1.9057684577603204 0.6584148235909097 1.2473 "" "" 0 "" "" "" NOT_AVAILABLE 233.71897311307 -0.06514957832 118.3016277414 -39.68635869535 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.619527433 57.2886 -18.4436293206 44.2901 0.14388066625419837 0.10323095892322935 20.6173
0.129172 0.091752 0.090922 45.3 "Gaia DR2 3026541274556702080" 112.60873053243 0.345 -18.45105920707 0.4003 1635721458409799680 3026541274556702080 1446799784 2015.5 0.2696 0.5484 0.4916 -0.649 0.753 -0.394 0.846 -0.3054 -0.0280 0.1324 -0.1099 0.0933 -0.0838 0.0925 0.2441 -0.1042 -0.3885 319 0 317 2 1.0847 339.18 0.245 0.041 31 0 0.0518 1.1794 0.1134 -0.063 36 13 0.83864 0 37 0 327 166.5 0.7364 226.078 20.134994859854878 0.005128710670839995 30 42.22 5.954 7.091 21.2876 0.1531 30 230.4 5.144 44.796 18.8555 0.0242 1.638 0 2.432099074068212 1.1526095363242348 1.2794 "" "" 0 "" "" "" NOT_AVAILABLE 233.72059243189 -0.07769383024 118.29052799171 -39.6956875452 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.60873348 11.6815 -18.4510575101 13.1158 0.1550409722215251 0.15320884411113433 17.0143
0.130948 0.096712 0.088285 47.6 "Gaia DR2 3026541270263488000" 112.6139602668 0.291 -18.45369399098 0.3436 1635721458409799680 3026541270263488000 129198134 2015.5 0.9279 0.4602 2.0161 -2.259 0.642 1.276 0.750 -0.3536 -0.0378 0.1411 -0.1786 0.0960 -0.1581 0.1564 0.2010 -0.0669 -0.4471 329 0 329 0 1.1967 354.72 0.0 0.0 31 0 0.0722 1.4717 0.0916 -0.05 37 14 0.74947 0 38 0 335 205.8 0.7653 268.857 19.905050390289233 0.00442130191764073 33 66.64 5.121 13.013 20.7920 0.0834 35 239.8 5.51 43.529 18.8121 0.0249 1.490 0 1.979901428641572 0.8869470161698985 1.0929 "" "" 0 "" "" "" NOT_AVAILABLE 233.72528595758 -0.07460788504 118.29752734863 -39.69728371872 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.613970521 9.9617 -18.4536994864 11.6309 0.08711452847387821 0.08356287929936711 17.1801
0.129926 0.0995 0.08355 50.0 "Gaia DR2 3026541270263482880" 112.6169027382 0.2134 -18.45842721663 0.2538 1635721458409799680 3026541270263482880 1566095203 2015.5 0.6957 0.3262 2.1327 2.414 0.478 -4.807 0.574 -0.4204 -0.0765 0.1681 -0.2318 0.1219 -0.2162 0.2424 0.1664 -0.0452 -0.5164 307 0 306 1 1.7414 345.05 0.316 0.19 31 0 0.1544 1.4646 0.0633 -0.084 35 13 0.58381 0 36 0 315 335.0 0.9467 353.908 19.375658322312315 0.00355690343781873 32 90.31 5.44 16.600 20.4620 0.0654 33 403.3 5.594 72.096 18.2479 0.0151 1.473 0 2.214138166525199 1.0863900856897537 1.1277 "" "" 0 "" "" "" NOT_AVAILABLE 233.73077806953 -0.07443298128 118.30230558707 -39.70136756987 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.616891783 7.4079 -18.458406521 8.9073 0.06715835448717451 0.06551714290980312 14.6422
0.12854 0.081366 0.099509 39.3 "Gaia DR2 3026541343276187520" 112.59777743329 1.2149 -18.44247756382 1.3897 1635721458409799680 3026541343276187520 1092640491 2015.5 0.2396 1.6448 0.1457 -5.859 2.752 8.774 2.685 -0.5447 0.0095 0.4504 -0.5007 0.0933 -0.4741 0.5618 0.3258 0.0489 -0.6549 102 0 102 0 0.5864 104.7 0.0 0.0 31 0 0.0194 1.7871 0.3820 0.003 12 8 3.2585 0 14 0 125 82.65 1.146 72.143 20.895253447887477 0.015157262562225727 9 29.71 5.437 5.464 21.6691 0.1987 14 115.5 6.585 17.535 19.6058 0.0619 1.756 0 2.0634163299619104 0.7738899560608274 1.2894 "" "" 0 "" "" "" NOT_AVAILABLE 233.70807543826 -0.08268665181 118.27507839193 -39.68934138995 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.597804024 42.6741 -18.4425153399 41.6416 0.20813978993196583 0.1992854444276337 22.1446
0.129046 0.078561 0.102377 37.5 "Gaia DR2 3026553090013507840" 112.59481872573 0.2439 -18.43961067824 0.2781 1635721458409799680 3026553090013507840 831705200 2015.5 1.2566 0.3785 3.3196 5.208 0.533 -8.377 0.598 -0.3169 -0.0198 0.1401 -0.1676 0.0753 -0.1483 0.1483 0.2176 -0.0670 -0.4205 320 0 320 0 -0.486 302.31 0.0 0.0 31 0 0.1057 1.2012 0.0793 -0.055 37 14 0.60149 0 39 0 338 262.5 1.027 255.582 19.640742224116995 0.004613665502055853 29 83.42 5.551 15.028 20.5483 0.0722 29 280.4 5.432 51.631 18.6423 0.0210 1.386 0 1.905989508303616 0.9075473786349768 0.9984 "" "" 0 "" "" "" NOT_AVAILABLE 233.70421292728 -0.08377204109 118.27076373089 -39.68708908686 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.594795091 8.267 -18.4395746099 9.274 0.07528346223150546 0.07240904599753846 16.2181
0.133583 0.099489 0.089142 48.1 "Gaia DR2 3026541270263489280" 112.61688796505 0.2285 -18.45283493934 0.2733 1635721458409799680 3026541270263489280 1415515366 2015.5 0.4700 0.3689 1.2740 -1.916 0.505 2.559 0.600 -0.3379 -0.0058 0.1312 -0.1933 0.0660 -0.1783 0.1414 0.1827 -0.0725 -0.4276 338 0 337 1 0.4636 343.41 0.0 0.0 31 0 0.1121 1.3680 0.0718 -0.042 38 14 0.59331 0 39 0 346 275.9 0.8956 308.065 19.586481382577933 0.003957450353878957 34 90.65 4.407 20.571 20.4580 0.0528 37 309.9 4.971 62.344 18.5338 0.0174 1.452 0 1.9242164868439318 0.8715110487873083 1.0526 "" "" 0 "" "" "" NOT_AVAILABLE 233.72586626851 -0.07175940472 118.30084269676 -39.69588971857 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.616896664 7.8286 -18.4528459567 9.3116 0.05562837748177728 0.05294612879176884 9.7636
0.120167 0.076692 0.092512 39.7 "Gaia DR2 3026541338982971648" 112.59285324367 0.2375 -18.44947689816 0.2696 1635721458409799680 3026541338982971648 405694138 2015.5 0.3018 0.3952 0.7638 -0.410 0.516 4.733 0.560 -0.4067 0.2571 0.2989 -0.2861 -0.1388 -0.2750 0.2298 0.3937 -0.2299 -0.4726 321 9 319 2 0.1942 318.22 0.0 0.0 31 0 0.1319 1.3928 0.0697 -0.067 36 13 0.58552 0 38 0 336 306.5 0.9133 335.672 19.47214674207663 0.0037016561076609624 34 85.1 4.153 20.492 20.5265 0.0530 31 361.4 4.698 76.926 18.3670 0.0141 1.456 0 2.1595308414872285 1.0544038747808457 1.1051 "" "" 0 "" "" "" NOT_AVAILABLE 233.71197205529 -0.09014501419 118.27093541837 -39.69712907 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.592855106 7.9942 -18.4494972783 8.6772 0.054882602710420135 0.0531318082508704 23.9012
0.119944 0.089104 0.080294 48.0 "Gaia DR2 3026541274556715008" 112.60594493776 0.7242 -18.46168903599 0.8524 1635721458409799680 3026541274556715008 1600079810 2015.5 0.1410 1.1300 0.1248 -3.964 1.597 1.646 1.741 -0.4358 0.1802 0.3435 -0.3397 -0.0259 -0.3155 0.3794 0.3312 -0.2055 -0.5242 262 0 261 1 4.1783 361.82 3.387 2.9 31 0 0.017 1.4276 0.2076 -0.094 30 12 1.8934 0 30 0 263 103.9 0.7617 136.457 20.646338797706257 0.008157391898118191 24 47.33 7.306 6.479 21.1635 0.1676 28 139.6 8.983 15.537 19.3999 0.0699 1.798 0 1.7635472455105443 0.5171281945837904 1.2464 "" "" 0 "" "" "" NOT_AVAILABLE 233.72864735038 -0.08511633144 118.289908027 -39.70663046908 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.605962929 24.7686 -18.4616961226 26.9963 0.18157522064841006 0.16777612430695688 9.6391
0.124683 0.084768 0.091435 42.8 "Gaia DR2 3026541343276188672" 112.60136719607 0.1946 -18.45055049703 0.2296 1635721458409799680 3026541343276188672 725916356 2015.5 -0.4610 0.3148 -1.4646 0.372 0.425 -0.437 0.492 -0.3306 0.0053 0.0928 -0.1285 0.0417 -0.1167 0.1179 0.2425 -0.1470 -0.4022 322 0 321 1 1.8492 364.07 0.611 0.82 31 0 0.1608 1.4639 0.0608 -0.055 36 14 0.48673 0 38 0 336 362.7 0.9628 376.71 19.28953107450738 0.003398060835399122 38 129.7 4.233 30.645 20.0688 0.0354 36 393.1 5.792 67.868 18.2757 0.0160 1.441 0 1.7932402661886115 0.7793515652731884 1.0138 "" "" 0 "" "" "" NOT_AVAILABLE 233.7167919298 -0.08357624831 118.28149986522 -39.69657693832 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.601365507 6.5836 -18.4505486153 7.6256 0.038946987751407126 0.035621321417295 2.5557
0.134129 0.092172 0.097442 43.4 "Gaia DR2 3026541373342716928" 112.60916914138 0.2301 -18.44453933817 0.2849 1635721458409799680 3026541373342716928 1101843446 2015.5 0.9086 0.3924 2.3153 -1.882 0.513 2.466 0.600 -0.2911 0.0306 0.2028 -0.2116 -0.0354 -0.2054 0.1112 0.2405 -0.0067 -0.4012 302 0 301 1 -1.1436 268.41 0.0 0.0 31 0 0.1177 1.3997 0.0735 -0.005 34 14 0.59167 0 38 0 320 281.9 1.044 269.988 19.56312378195838 0.004406037246625471 33 75.61 4.753 15.909 20.6550 0.0682 32 339.7 5.43 62.553 18.4342 0.0174 1.473 0 2.2208018652298307 1.0918711703826816 1.1289 "" "" 0 "" "" "" NOT_AVAILABLE 233.71507343454 -0.07419775725 118.28937405182 -39.68921503635 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.609177682 7.9545 -18.4445499562 9.2972 0.07045924524031572 0.06840354342933233 11.3351
0.139624 0.106346 0.090474 49.6 "Gaia DR2 3026541308916415104" 112.62411511234 0.3749 -18.45149880528 0.449 1635721458409799680 3026541308916415104 864570245 2015.5 -1.6042 0.6284 -2.5527 -5.256 0.808 -0.740 0.932 -0.3068 -0.0056 0.0389 -0.0740 0.0711 -0.0511 0.0028 0.2805 -0.1294 -0.3647 334 0 333 1 1.6619 371.71 1.188 0.7 31 0 0.0403 1.1433 0.1242 -0.049 38 13 0.90803 0 39 0 343 149.6 0.7655 195.482 20.250708241341524 0.005838448180920996 30 37.43 4.499 8.319 21.4182 0.1305 31 199.4 4.994 39.923 19.0128 0.0272 1.582 0 2.4054585190835027 1.1675552119702495 1.2379 "" "" 0 "" "" "" NOT_AVAILABLE 233.72798707264 -0.06510459284 118.30922913629 -39.69321713513 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.624138968 12.5227 -18.4514956185 14.459 0.13333140197003346 0.13064507197850894 9.2803
0.168728 0.123764 0.11468 47.2 "Gaia DR2 3026541446355314688" 112.64245880485 0.6405 -18.42728097532 1.0931 1635721458409799680 3026541446355314688 820666708 2015.5 0.2886 1.5790 0.1827 -4.697 1.427 3.093 1.899 -0.3022 0.2391 0.2508 0.0233 -0.4597 -0.2572 -0.2987 0.5193 0.2979 -0.0954 165 0 165 0 -0.017 159.03 0.0 0.0 31 0 0.024 1.4931 0.2383 -0.086 19 10 1.7981 0 20 0 177 93.88 0.8454 111.044 20.756955770713184 0.009941840970545204 14 34.86 4.1 8.502 21.4955 0.1277 18 121.8 4.832 25.197 19.5482 0.0431 1.668 0 1.9473228207106494 0.7385946252807862 1.2087 "" "" 0 "" "" "" NOT_AVAILABLE 233.71510551376 -0.03820858646 118.32512949253 -39.66602196785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.64248012 22.1341 -18.4272942907 29.4475 0.13479477836454273 0.12809366943674344 15.4608
